scenario,param_panel,param_inverter,param_battery,project_type,region,panel_count,solar_kw,battery_kwh,total_with_tax,subsidy,final_price
中等参数,100,250,400,新建系统,SA,84,33.0,50.32,74407.18999999999,27090.803999999996,47316.38599999999
中等参数,100,250,400,新建系统,SA,85,33.44,50.32,74644.56999999999,27233.09472,47411.47527999999
中等参数,100,250,400,新建系统,SA,86,33.88,50.32,74881.95,27375.38544,47506.56456
中等参数,100,250,400,新建系统,SA,87,34.32,50.32,75119.33,27517.67616,47601.65384
中等参数,100,250,400,新建系统,SA,88,34.76,50.32,75356.71,27659.96688,47696.74312000001
中等参数,100,250,400,新建系统,SA,89,35.2,50.32,75594.09,27802.2576,47791.8324
中等参数,100,250,400,新建系统,SA,90,35.64,50.32,75831.47,27944.548319999998,47886.92168
中等参数,100,250,400,新建系统,SA,91,35.64,50.32,75831.47,27944.548319999998,47886.92168
中等参数,100,250,400,新建系统,SA,92,36.08,50.32,76068.85,28086.83904,47982.01096000001
中等参数,100,250,400,新建系统,SA,93,36.52,50.32,76306.23000000001,28229.12976,48077.100240000014
中等参数,100,250,400,新建系统,SA,94,36.96,50.32,76543.61,28371.42048,48172.18952
中等参数,100,250,400,新建系统,SA,95,37.4,50.32,76780.98999999999,28513.711199999998,48267.27879999999
中等参数,100,250,400,新建系统,SA,96,37.84,50.32,77018.37000000001,28656.00192,48362.368080000015
中等参数,100,250,400,新建系统,SA,97,38.28,50.32,77255.75,28798.29264,48457.45736
中等参数,100,250,400,新建系统,SA,98,38.72,50.32,77493.13,28940.58336,48552.54664
中等参数,100,250,400,新建系统,SA,99,39.160000000000004,50.32,77730.51000000001,29082.87408,48647.63592000001
中等参数,100,250,400,新建系统,SA,100,39.6,50.32,77967.89,29225.1648,48742.7252
中等参数,100,250,400,新建系统,WA,1,0.0,50.32,56603.69,16419.0,40184.69
中等参数,100,250,400,新建系统,WA,2,0.44,22.44,26815.359999999997,7435.29072,19380.069279999996
中等参数,100,250,400,新建系统,WA,3,0.88,22.44,27052.74,7577.58144,19475.158560000003
中等参数,100,250,400,新建系统,WA,4,1.32,22.44,27290.120000000003,7719.87216,19570.247840000004
中等参数,100,250,400,新建系统,WA,5,1.76,22.44,27527.5,7862.16288,19665.33712
中等参数,100,250,400,新建系统,WA,6,2.2,22.44,27764.880000000005,8004.4536,19760.426400000004
中等参数,100,250,400,新建系统,WA,7,2.64,22.44,28002.26,8146.74432,19855.515679999997
中等参数,100,250,400,新建系统,WA,8,3.08,22.44,28239.640000000003,8289.035039999999,19950.604960000004
中等参数,100,250,400,新建系统,WA,9,3.52,22.44,28477.02,8431.32576,20045.69424
中等参数,100,250,400,新建系统,WA,10,3.96,22.44,28714.4,8573.61648,20140.78352
中等参数,100,250,400,新建系统,WA,11,3.96,22.44,28714.4,8573.61648,20140.78352
中等参数,100,250,400,新建系统,WA,12,4.4,22.44,28951.780000000002,8715.9072,20235.872800000005
中等参数,100,250,400,新建系统,WA,13,4.84,22.44,29189.16,8858.19792,20330.962079999998
中等参数,100,250,400,新建系统,WA,14,5.28,22.22,29794.05,8961.48864,20832.56136
中等参数,100,250,400,新建系统,WA,15,5.72,22.22,30031.43,9103.77936,20927.65064
中等参数,100,250,400,新建系统,WA,16,6.16,22.22,30268.81,9246.07008,21022.73992
中等参数,100,250,400,新建系统,WA,17,6.6,22.22,30506.190000000002,9388.360799999999,21117.829200000004
中等参数,100,250,400,新建系统,WA,18,7.04,22.22,30743.57,9530.65152,21212.91848
中等参数,100,250,400,新建系统,WA,19,7.48,22.22,30980.95,9672.94224,21308.00776
中等参数,100,250,400,新建系统,WA,20,7.92,29.33,37966.5,12116.232960000001,25850.26704
中等参数,100,250,400,新建系统,WA,21,7.92,29.33,37966.5,12116.232960000001,25850.26704
中等参数,100,250,400,新建系统,WA,22,8.36,29.33,38203.880000000005,12258.52368,25945.356320000006
中等参数,100,250,400,新建系统,WA,23,8.8,29.33,38441.259999999995,12400.8144,26040.445599999995
中等参数,100,250,400,新建系统,WA,24,9.24,29.33,38678.63999999999,12543.10512,26135.534879999992
中等参数,100,250,400,新建系统,WA,25,9.68,29.33,38916.02,12685.395840000001,26230.624159999996
中等参数,100,250,400,新建系统,WA,26,10.12,29.33,39153.4,12827.68656,26325.71344
中等参数,100,250,400,新建系统,WA,27,10.56,29.33,39390.780000000006,12969.97728,26420.802720000007
中等参数,100,250,400,新建系统,WA,28,11.0,29.33,39628.159999999996,13112.268,26515.891999999996
中等参数,100,250,400,新建系统,WA,29,11.44,29.33,39865.53999999999,13254.558719999999,26610.981279999993
中等参数,100,250,400,新建系统,WA,30,11.88,29.33,40102.92,13396.84944,26706.07056
中等参数,100,250,400,新建系统,WA,31,11.88,29.33,40102.92,13396.84944,26706.07056
中等参数,100,250,400,新建系统,WA,32,12.32,28.04,38894.57000000001,13110.140159999999,25784.429840000008
中等参数,100,250,400,新建系统,WA,33,12.76,28.04,39131.95,13252.43088,25879.519119999997
中等参数,100,250,400,新建系统,WA,34,13.2,28.04,39369.33,13394.721599999999,25974.608400000005
中等参数,100,250,400,新建系统,WA,35,13.64,28.04,39606.71000000001,13537.01232,26069.697680000005
中等参数,100,250,400,新建系统,WA,36,14.08,28.04,39844.090000000004,13679.303039999999,26164.786960000005
中等参数,100,250,400,新建系统,WA,37,14.52,28.04,40081.47,13821.59376,26259.87624
中等参数,100,250,400,新建系统,WA,38,14.96,28.04,40318.85,13963.88448,26354.965519999998
中等参数,100,250,400,新建系统,WA,39,15.4,28.04,40556.23,14106.1752,26450.054800000005
中等参数,100,250,400,新建系统,WA,40,15.84,28.04,40793.61000000001,14248.46592,26545.144080000005
中等参数,100,250,400,新建系统,WA,41,15.84,28.04,40793.61000000001,14248.46592,26545.144080000005
中等参数,100,250,400,新建系统,WA,42,16.28,28.04,41030.990000000005,14390.75664,26640.233360000006
中等参数,100,250,400,新建系统,WA,43,16.72,28.04,41268.37,14533.04736,26735.322640000002
中等参数,100,250,400,新建系统,WA,44,17.16,28.04,41505.75,14675.33808,26830.41192
中等参数,100,250,400,新建系统,WA,45,17.6,28.04,41743.130000000005,14817.6288,26925.501200000006
中等参数,100,250,400,新建系统,WA,46,18.04,28.04,41980.51000000001,14959.91952,27020.59048000001
中等参数,100,250,400,新建系统,WA,47,18.48,28.04,42217.89,15102.21024,27115.67976
中等参数,100,250,400,新建系统,WA,48,18.92,28.04,42455.270000000004,15244.50096,27210.769040000006
中等参数,100,250,400,新建系统,WA,49,19.36,28.04,42692.65,15386.79168,27305.85832
中等参数,100,250,400,新建系统,WA,50,19.8,28.04,42930.030000000006,15529.0824,27400.947600000007
中等参数,100,250,400,新建系统,WA,51,19.8,28.04,42930.030000000006,15529.0824,27400.947600000007
中等参数,100,250,400,新建系统,WA,52,20.24,50.32,67523.17,22964.37312,44558.796879999994
中等参数,100,250,400,新建系统,WA,53,20.68,50.32,67760.55,23106.66384,44653.88616
中等参数,100,250,400,新建系统,WA,54,21.12,50.32,67997.93000000001,23248.95456,44748.97544000001
中等参数,100,250,400,新建系统,WA,55,21.56,50.32,68235.31000000001,23391.24528,44844.06472000001
中等参数,100,250,400,新建系统,WA,56,22.0,50.32,68472.69,23533.536,44939.154
中等参数,100,250,400,新建系统,WA,57,22.44,50.32,68710.06999999999,23675.82672,45034.243279999995
中等参数,100,250,400,新建系统,WA,58,22.88,50.32,68947.45,23818.117439999998,45129.332559999995
中等参数,100,250,400,新建系统,WA,59,23.32,50.32,69184.83,23960.40816,45224.42184
中等参数,100,250,400,新建系统,WA,60,23.76,50.32,69422.21,24102.69888,45319.51112000001
中等参数,100,250,400,新建系统,WA,61,23.76,50.32,69422.21,24102.69888,45319.51112000001
中等参数,100,250,400,新建系统,WA,62,24.2,50.32,69659.59,24244.989599999997,45414.600399999996
中等参数,100,250,400,新建系统,WA,63,24.64,50.32,69896.97,24387.280319999998,45509.68968
中等参数,100,250,400,新建系统,WA,64,25.080000000000002,50.32,70134.35,24529.57104,45604.77896000001
中等参数,100,250,400,新建系统,WA,65,25.52,50.32,70371.73000000001,24671.86176,45699.86824000001
中等参数,100,250,400,新建系统,WA,66,25.96,50.32,70609.11,24814.152479999997,45794.95752
中等参数,100,250,400,新建系统,WA,67,26.4,50.32,70846.49,24956.443199999998,45890.04680000001
中等参数,100,250,400,新建系统,WA,68,26.84,50.32,71083.87,25098.73392,45985.13608
中等参数,100,250,400,新建系统,WA,69,27.28,50.32,71321.25,25241.02464,46080.22536
中等参数,100,250,400,新建系统,WA,70,27.72,50.32,71558.63,25383.31536,46175.314640000004
中等参数,100,250,400,新建系统,WA,71,27.72,50.32,71558.63,25383.31536,46175.314640000004
中等参数,100,250,400,新建系统,WA,72,28.16,50.32,71796.01000000001,25525.606079999998,46270.40392000001
中等参数,100,250,400,新建系统,WA,73,28.6,50.32,72033.39,25667.896800000002,46365.4932
中等参数,100,250,400,新建系统,WA,74,29.04,50.32,72270.76999999999,25810.18752,46460.58247999999
中等参数,100,250,400,新建系统,WA,75,29.48,50.32,72508.15,25952.47824,46555.67176
中等参数,100,250,400,新建系统,WA,76,29.92,50.32,72745.53,26094.76896,46650.76104
中等参数,100,250,400,新建系统,WA,77,30.36,50.32,72982.91,26237.05968,46745.850320000005
中等参数,100,250,400,新建系统,WA,78,30.8,50.32,73220.29,26379.3504,46840.9396
中等参数,100,250,400,新建系统,WA,79,31.24,50.32,73457.67,26521.64112,46936.02888
中等参数,100,250,400,新建系统,WA,80,31.68,50.32,73695.05,26663.93184,47031.11816
中等参数,100,250,400,新建系统,WA,81,31.68,50.32,73695.05,26663.93184,47031.11816
中等参数,100,250,400,新建系统,WA,82,32.12,50.32,73932.43000000001,26806.22256,47126.20744000001
中等参数,100,250,400,新建系统,WA,83,32.56,50.32,74169.81000000001,26948.51328,47221.29672000001
中等参数,100,250,400,新建系统,WA,84,33.0,50.32,74407.18999999999,27090.803999999996,47316.38599999999
中等参数,100,250,400,新建系统,WA,85,33.44,50.32,74644.56999999999,27233.09472,47411.47527999999
中等参数,100,250,400,新建系统,WA,86,33.88,50.32,74881.95,27375.38544,47506.56456
中等参数,100,250,400,新建系统,WA,87,34.32,50.32,75119.33,27517.67616,47601.65384
中等参数,100,250,400,新建系统,WA,88,34.76,50.32,75356.71,27659.96688,47696.74312000001
中等参数,100,250,400,新建系统,WA,89,35.2,50.32,75594.09,27802.2576,47791.8324
中等参数,100,250,400,新建系统,WA,90,35.64,50.32,75831.47,27944.548319999998,47886.92168
中等参数,100,250,400,新建系统,WA,91,35.64,50.32,75831.47,27944.548319999998,47886.92168
中等参数,100,250,400,新建系统,WA,92,36.08,50.32,76068.85,28086.83904,47982.01096000001
中等参数,100,250,400,新建系统,WA,93,36.52,50.32,76306.23000000001,28229.12976,48077.100240000014
中等参数,100,250,400,新建系统,WA,94,36.96,50.32,76543.61,28371.42048,48172.18952
中等参数,100,250,400,新建系统,WA,95,37.4,50.32,76780.98999999999,28513.711199999998,48267.27879999999
中等参数,100,250,400,新建系统,WA,96,37.84,50.32,77018.37000000001,28656.00192,48362.368080000015
中等参数,100,250,400,新建系统,WA,97,38.28,50.32,77255.75,28798.29264,48457.45736
中等参数,100,250,400,新建系统,WA,98,38.72,50.32,77493.13,28940.58336,48552.54664
中等参数,100,250,400,新建系统,WA,99,39.160000000000004,50.32,77730.51000000001,29082.87408,48647.63592000001
中等参数,100,250,400,新建系统,WA,100,39.6,50.32,77967.89,29225.1648,48742.7252
中等参数,100,250,400,电池扩容,NSW,1,0.0,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,2,0.44,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,3,0.88,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,4,0.88,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,5,1.32,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,6,1.76,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,7,1.76,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,8,2.2,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,9,2.64,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,10,3.08,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,11,3.08,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,12,3.52,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,13,3.96,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,14,3.96,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,15,4.4,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,16,4.84,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,17,4.84,22.44,22287.980000000003,8032.2,14255.780000000002
中等参数,100,250,400,电池扩容,NSW,18,5.28,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,19,5.72,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,20,6.16,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,21,6.16,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,22,6.6,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,23,7.04,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,24,7.04,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,25,7.48,22.22,22083.49,7984.95,14098.54
中等参数,100,250,400,电池扩容,NSW,26,7.92,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,27,7.92,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,28,8.36,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,29,8.8,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,30,9.24,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,31,9.24,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,32,9.68,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,33,10.12,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,34,10.12,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,35,10.56,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,36,11.0,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,37,11.0,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,38,11.44,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,39,11.88,29.33,28692.235,10520.25,18171.985
中等参数,100,250,400,电池扩容,NSW,40,12.32,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,41,12.32,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,42,12.76,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,43,13.2,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,44,13.2,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,45,13.64,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,46,14.08,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,47,14.08,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,48,14.52,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,49,14.96,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,50,15.4,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,51,15.4,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,52,15.84,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,53,16.28,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,54,16.28,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,55,16.72,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,56,17.16,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,57,17.16,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,58,17.6,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,59,18.04,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,60,18.48,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,61,18.48,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,62,18.92,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,63,19.36,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,64,19.36,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,65,19.8,28.04,27493.180000000004,10050.0,17443.180000000004
中等参数,100,250,400,电池扩容,NSW,66,20.24,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,67,20.24,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,68,20.68,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,69,21.12,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,70,21.56,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,71,21.56,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,72,22.0,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,73,22.44,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,74,22.44,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,75,22.88,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,76,23.32,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,77,23.32,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,78,23.76,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,79,24.2,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,80,24.64,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,81,24.64,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,82,25.080000000000002,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,83,25.52,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,84,25.52,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,85,25.96,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,86,26.4,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,87,26.4,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,88,26.84,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,89,27.28,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,90,27.28,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,91,27.72,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,92,28.16,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,93,28.6,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,94,28.6,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,95,29.04,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,96,29.48,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,97,29.48,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,98,29.92,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,99,30.36,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,NSW,100,30.8,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,VIC,1,0.0,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,VIC,2,0.44,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,3,0.88,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,4,0.88,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,5,1.32,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,6,1.76,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,7,1.76,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,8,2.2,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,9,2.64,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,10,3.08,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,11,3.08,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,12,3.52,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,13,3.96,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,14,3.96,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,15,4.4,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,16,4.84,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,17,4.84,22.44,22287.980000000003,7293,14994.980000000003
中等参数,100,250,400,电池扩容,VIC,18,5.28,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,19,5.72,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,20,6.16,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,21,6.16,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,22,6.6,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,23,7.04,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,24,7.04,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,25,7.48,22.22,22083.49,7254,14829.490000000002
中等参数,100,250,400,电池扩容,VIC,26,7.92,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,27,7.92,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,28,8.36,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,29,8.8,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,30,9.24,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,31,9.24,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,32,9.68,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,33,10.12,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,34,10.12,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,35,10.56,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,36,11.0,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,37,11.0,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,38,11.44,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,39,11.88,29.33,28692.235,9555,19137.235
中等参数,100,250,400,电池扩容,VIC,40,12.32,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,41,12.32,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,42,12.76,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,43,13.2,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,44,13.2,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,45,13.64,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,46,14.08,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,47,14.08,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,48,14.52,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,49,14.96,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,50,15.4,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,51,15.4,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,52,15.84,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,53,16.28,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,54,16.28,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,55,16.72,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,56,17.16,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,57,17.16,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,58,17.6,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,59,18.04,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,60,18.48,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,61,18.48,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,62,18.92,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,63,19.36,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,64,19.36,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,65,19.8,28.04,27493.180000000004,9126,18367.180000000004
中等参数,100,250,400,电池扩容,VIC,66,20.24,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,VIC,67,20.24,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,VIC,68,20.68,50.32,48202.44,16419,31783.440000000002
中等参数,100,250,400,电池扩容,VIC,69,21.12,50.32,48202.44,16419,31783.440000000002
