scenario,param_panel,param_inverter,param_battery,project_type,region,panel_count,solar_kw,inverter_kw,battery_kwh,pre_tax_total,total_with_tax,subsidy,final_price
推荐参数,540,280,865,电池扩容,VIC,35,10.56,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,VIC,36,11.0,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,VIC,37,11.0,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,VIC,38,11.44,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,VIC,39,11.88,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,VIC,40,12.32,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,41,12.32,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,42,12.76,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,43,13.2,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,44,13.2,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,45,13.64,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,46,14.08,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,47,14.08,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,48,14.52,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,49,14.96,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,50,15.4,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,51,15.4,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,52,15.84,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,53,16.28,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,54,16.28,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,55,16.72,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,56,17.16,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,57,17.16,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,58,17.6,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,59,18.04,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,60,18.48,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,61,18.48,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,62,18.92,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,63,19.36,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,64,19.36,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,65,19.8,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,VIC,66,20.24,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,67,20.24,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,68,20.68,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,69,21.12,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,70,21.56,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,71,21.56,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,72,22.0,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,73,22.44,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,74,22.44,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,75,22.88,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,76,23.32,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,77,23.32,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,78,23.76,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,79,24.2,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,80,24.64,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,81,24.64,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,82,25.080000000000002,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,83,25.52,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,84,25.52,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,85,25.96,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,86,26.4,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,87,26.4,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,88,26.84,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,89,27.28,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,90,27.28,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,91,27.72,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,92,28.16,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,93,28.6,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,94,28.6,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,95,29.04,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,96,29.48,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,97,29.48,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,98,29.92,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,99,30.36,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,VIC,100,30.8,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,1,0.0,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,2,0.44,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,3,0.88,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,4,0.88,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,5,1.32,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,6,1.76,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,7,1.76,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,8,2.2,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,9,2.64,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,10,3.08,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,11,3.08,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,12,3.52,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,13,3.96,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,14,3.96,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,15,4.4,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,16,4.84,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,17,4.84,8,22.44,19410.600000000002,21351.660000000003,7293,14058.660000000003
推荐参数,540,280,865,电池扩容,QLD,18,5.28,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,19,5.72,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,20,6.16,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,21,6.16,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,22,6.6,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,23,7.04,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,24,7.04,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,25,7.48,9.6,22.22,19220.3,21142.329999999998,7254,13888.329999999998
推荐参数,540,280,865,电池扩容,QLD,26,7.92,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,27,7.92,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,28,8.36,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,29,8.8,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,30,9.24,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,31,9.24,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,32,9.68,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,33,10.12,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,34,10.12,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,35,10.56,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,36,11.0,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,37,11.0,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,38,11.44,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,39,11.88,9.99,29.33,25370.449999999997,27907.494999999995,9555,18352.494999999995
推荐参数,540,280,865,电池扩容,QLD,40,12.32,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,41,12.32,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,42,12.76,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,43,13.2,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,44,13.2,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,45,13.64,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,46,14.08,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,47,14.08,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,48,14.52,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,49,14.96,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,50,15.4,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,51,15.4,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,52,15.84,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,53,16.28,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,54,16.28,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,55,16.72,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,56,17.16,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,57,17.16,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,58,17.6,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,59,18.04,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,60,18.48,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,61,18.48,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,62,18.92,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,63,19.36,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,64,19.36,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,65,19.8,9.3,28.04,24254.6,26680.059999999998,9126,17554.059999999998
推荐参数,540,280,865,电池扩容,QLD,66,20.24,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,67,20.24,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,68,20.68,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,69,21.12,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,70,21.56,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,71,21.56,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,72,22.0,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,73,22.44,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,74,22.44,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,75,22.88,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,76,23.32,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,77,23.32,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,78,23.76,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,79,24.2,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,80,24.64,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,81,24.64,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,82,25.080000000000002,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,83,25.52,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,84,25.52,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,85,25.96,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,86,26.4,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,87,26.4,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,88,26.84,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,89,27.28,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,90,27.28,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,91,27.72,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,92,28.16,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,93,28.6,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,94,28.6,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,95,29.04,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,96,29.48,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,97,29.48,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,98,29.92,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,99,30.36,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
推荐参数,540,280,865,电池扩容,QLD,100,30.8,19.5,50.32,43526.8,47879.48,16419,31460.480000000003
