房屋ID,原始州,计算州,方案类型,PV容量_kW,面板数量,电池容量_kWh,投资成本,年用电量_kWh,年发电量_kWh,年自用量_kWh,自用率,回本周期_年,简单回本_年,贴现回本_年,IRR,投资年限,总节省
10,QLD,ACT,高端型,11.44,26,17.2,15607,8632,16933.72,8484.39,50.10%,4.08,4.08,4.19,26.30%,20,102895.78
10,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
10,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
10,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
10,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
10,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
10,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
10,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
10,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
10,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
10,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
10,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
10,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
10,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
10,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
10,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
10,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
11,QLD,NSW,高端型,11,25,16.5,15069,7778,16282.42,7768.83,47.71%,4.22,4.22,4.35,25.42%,20,95789.20
11,QLD,VIC,高端型,11,25,16.5,15069,6778,16282.42,6779.02,41.63%,4.58,4.58,4.71,23.43%,20,87781.08
11,QLD,QLD,高端型,11,25,16.5,15069,7270,16282.42,7269.13,44.64%,4.38,4.38,4.53,24.42%,20,91734.17
11,QLD,SA,高端型,11,25,16.5,15069,7129,16282.42,7130.00,43.79%,4.45,4.45,4.58,24.14%,20,90620.66
11,QLD,WA,高端型,11,25,16.5,15069,7634,16282.42,7635.37,46.89%,4.27,4.27,4.40,25.16%,20,94709.37
11,QLD,TAS,高端型,11,25,16.5,15069,10148,16282.42,9721.48,59.71%,3.66,3.66,3.75,29.29%,20,111586.84
11,QLD,NT,高端型,11,25,16.5,15069,10008,16282.42,9735.27,59.79%,3.65,3.65,3.74,29.31%,20,111697.11
11,QLD,ACT,高端型,11,25,16.5,15069,8632,16282.42,8424.53,51.74%,4.02,4.02,4.12,26.73%,20,101093.47
11,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
11,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
11,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
11,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
11,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
11,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
11,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
11,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
11,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
11,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
11,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
11,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
11,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
11,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
11,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
11,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
12,QLD,NSW,高端型,5.72,13,9.1,8283,7778,8466.86,6211.90,73.37%,3.35,3.35,3.43,31.94%,20,67389.70
12,QLD,VIC,高端型,5.72,13,9.1,8283,6778,8466.86,5914.88,69.86%,3.47,3.47,3.56,30.89%,20,64986.32
12,QLD,QLD,高端型,5.72,13,9.1,8283,7270,8466.86,6342.43,74.91%,3.29,3.29,3.37,32.40%,20,68440.34
12,QLD,SA,高端型,5.72,13,9.1,8283,7129,8466.86,5989.74,70.74%,3.44,3.44,3.53,31.15%,20,65592.08
12,QLD,WA,高端型,5.72,13,9.1,8283,7634,8466.86,6383.22,75.39%,3.28,3.28,3.36,32.54%,20,68775.76
12,QLD,TAS,高端型,5.72,13,9.1,8283,10148,8466.86,6890.65,81.38%,3.11,3.11,3.17,34.33%,20,72880.94
12,QLD,NT,高端型,5.72,13,9.1,8283,10008,8466.86,7069.97,83.50%,3.05,3.05,3.11,34.95%,20,74332.46
12,QLD,ACT,高端型,5.72,13,9.1,8283,8632,8466.86,6174.84,72.93%,3.37,3.37,3.45,31.81%,20,67089.69
12,QLD,NSW,平衡型,5.72,13,6.6,6736,7778,8466.86,5355.66,63.25%,3.05,3.05,3.11,34.96%,20,60460.29
12,QLD,VIC,平衡型,5.72,13,6.6,6736,6778,8466.86,5027.49,59.38%,3.18,3.18,3.25,33.54%,20,57805.20
12,QLD,QLD,平衡型,5.72,13,6.6,6736,7270,8466.86,5438.81,64.24%,3.02,3.02,3.08,35.31%,20,61128.12
12,QLD,SA,平衡型,5.72,13,6.6,6736,7129,8466.86,5114.32,60.40%,3.15,3.15,3.22,33.92%,20,58507.71
12,QLD,WA,平衡型,5.72,13,6.6,6736,7634,8466.86,5554.92,65.61%,2.98,2.98,3.04,35.82%,20,62072.36
12,QLD,TAS,平衡型,5.72,13,6.6,6736,10148,8466.86,6114.60,72.22%,2.79,2.79,2.84,38.21%,20,66600.86
12,QLD,NT,平衡型,5.72,13,6.6,6736,10008,8466.86,6331.02,74.77%,2.72,2.72,2.77,39.14%,20,68351.96
12,QLD,ACT,平衡型,5.72,13,6.6,6736,8632,8466.86,5307.23,62.68%,3.07,3.07,3.13,34.75%,20,60068.47
12,QLD,NSW,经济型,5.72,13,4.6,5474,7778,8466.86,4625.66,54.63%,2.76,2.76,2.82,38.49%,20,54553.14
12,QLD,VIC,经济型,5.72,13,4.6,5474,6778,8466.86,4297.49,50.76%,2.90,2.90,2.96,36.77%,20,51898.04
12,QLD,QLD,经济型,5.72,13,4.6,5474,7270,8466.86,4708.81,55.61%,2.74,2.74,2.79,38.93%,20,55220.97
12,QLD,SA,经济型,5.72,13,4.6,5474,7129,8466.86,4384.32,51.78%,2.86,2.86,2.92,37.22%,20,52600.55
12,QLD,WA,经济型,5.72,13,4.6,5474,7634,8466.86,4824.92,56.99%,2.69,2.69,2.74,39.54%,20,56165.21
12,QLD,TAS,经济型,5.72,13,4.6,5474,10148,8466.86,5432.78,64.17%,2.49,2.49,2.53,42.73%,20,61083.01
12,QLD,NT,经济型,5.72,13,4.6,5474,10008,8466.86,5671.65,66.99%,2.41,2.41,2.45,43.98%,20,63015.75
12,QLD,ACT,经济型,5.72,13,4.6,5474,8632,8466.86,4577.23,54.06%,2.78,2.78,2.84,38.24%,20,54161.31
13,QLD,NSW,高端型,4.84,11,9.1,7765,7778,7164.26,5997.48,83.71%,3.35,3.35,3.44,31.87%,20,63020.80
13,QLD,VIC,高端型,4.84,11,9.1,7765,6778,7164.26,5760.11,80.40%,3.46,3.46,3.55,30.97%,20,61099.51
13,QLD,QLD,高端型,4.84,11,9.1,7765,7270,7164.26,6197.41,86.50%,3.26,3.26,3.34,32.62%,20,64633.32
13,QLD,SA,高端型,4.84,11,9.1,7765,7129,7164.26,5819.60,81.23%,3.43,3.43,3.52,31.20%,20,61580.93
13,QLD,WA,高端型,4.84,11,9.1,7765,7634,7164.26,6140.83,85.71%,3.29,3.29,3.37,32.41%,20,64181.01
13,QLD,TAS,高端型,4.84,11,9.1,7765,10148,7164.26,6528.27,91.12%,3.14,3.14,3.21,33.86%,20,67315.49
13,QLD,NT,高端型,4.84,11,9.1,7765,10008,7164.26,6690.28,93.38%,3.09,3.09,3.15,34.47%,20,68626.04
13,QLD,ACT,高端型,4.84,11,9.1,7765,8632,7164.26,5972.67,83.37%,3.36,3.36,3.45,31.77%,20,62819.58
13,QLD,NSW,平衡型,4.84,11,6.6,6217,7778,7164.26,5259.68,73.42%,2.99,2.99,3.05,35.68%,20,57049.40
13,QLD,VIC,平衡型,4.84,11,6.6,6217,6778,7164.26,4964.77,69.30%,3.11,3.11,3.18,34.30%,20,54663.09
13,QLD,QLD,平衡型,4.84,11,6.6,6217,7270,7164.26,5398.64,75.36%,2.94,2.94,3.00,36.32%,20,58168.35
13,QLD,SA,平衡型,4.84,11,6.6,6217,7129,7164.26,5042.19,70.38%,3.08,3.08,3.14,34.66%,20,55289.57
13,QLD,WA,平衡型,4.84,11,6.6,6217,7634,7164.26,5420.51,75.66%,2.93,2.93,2.99,36.43%,20,58350.58
13,QLD,TAS,平衡型,4.84,11,6.6,6217,10148,7164.26,5890.19,82.22%,2.76,2.76,2.81,38.60%,20,62150.73
13,QLD,NT,平衡型,4.84,11,6.6,6217,10008,7164.26,6075.84,84.81%,2.70,2.70,2.75,39.46%,20,63653.35
13,QLD,ACT,平衡型,4.84,11,6.6,6217,8632,7164.26,5213.03,72.76%,3.01,3.01,3.07,35.46%,20,56671.72
13,QLD,NSW,经济型,4.84,11,4.4,4839,7778,7164.26,4506.43,62.90%,2.62,2.62,2.67,40.50%,20,50953.44
13,QLD,VIC,经济型,4.84,11,4.4,4839,6778,7164.26,4180.36,58.35%,2.76,2.76,2.81,38.56%,20,48315.42
13,QLD,QLD,经济型,4.84,11,4.4,4839,7270,7164.26,4599.28,64.20%,2.59,2.59,2.64,41.05%,20,51699.91
13,QLD,SA,经济型,4.84,11,4.4,4839,7129,7164.26,4269.76,59.60%,2.72,2.72,2.77,39.09%,20,49038.65
13,QLD,WA,经济型,4.84,11,4.4,4839,7634,7164.26,4696.86,65.56%,2.55,2.55,2.59,41.63%,20,52494.12
13,QLD,TAS,经济型,4.84,11,4.4,4839,10148,7164.26,5219.31,72.85%,2.37,2.37,2.41,44.72%,20,56721.69
13,QLD,NT,经济型,4.84,11,4.4,4839,10008,7164.26,5430.48,75.80%,2.30,2.30,2.34,45.97%,20,58430.20
13,QLD,ACT,经济型,4.84,11,4.4,4839,8632,7164.26,4448.41,62.09%,2.65,2.65,2.69,40.15%,20,50483.94
15,QLD,NSW,高端型,11.44,26,17.2,15607,7778,16933.72,7779.87,45.94%,4.31,4.31,4.44,24.94%,20,97195.81
15,QLD,VIC,高端型,11.44,26,17.2,15607,6778,16933.72,6779.02,40.03%,4.66,4.66,4.81,22.99%,20,89098.52
15,QLD,QLD,高端型,11.44,26,17.2,15607,7270,16933.72,7269.13,42.93%,4.48,4.48,4.62,23.94%,20,93051.61
15,QLD,SA,高端型,11.44,26,17.2,15607,7129,16933.72,7130.00,42.11%,4.53,4.53,4.66,23.67%,20,91938.10
15,QLD,WA,高端型,11.44,26,17.2,15607,7634,16933.72,7635.37,45.09%,4.36,4.36,4.49,24.66%,20,96026.81
15,QLD,TAS,高端型,11.44,26,17.2,15607,10148,16933.72,9821.00,58.00%,3.71,3.71,3.81,28.85%,20,113707.62
15,QLD,NT,高端型,11.44,26,17.2,15607,10008,16933.72,9802.49,57.89%,3.71,3.71,3.81,28.82%,20,113559.24
15,QLD,ACT,高端型,11.44,26,17.2,15607,8632,16933.72,8484.39,50.10%,4.08,4.08,4.19,26.30%,20,102895.78
15,QLD,NSW,平衡型,10.12,23,10.1,10585,7778,14979.83,6786.74,45.31%,3.39,3.39,3.47,31.63%,20,85214.76
15,QLD,VIC,平衡型,10.12,23,10.1,10585,6778,14979.83,6359.33,42.45%,3.53,3.53,3.61,30.45%,20,81754.40
15,QLD,QLD,平衡型,10.12,23,10.1,10585,7270,14979.83,6849.88,45.73%,3.36,3.36,3.44,31.80%,20,85720.60
15,QLD,SA,平衡型,10.12,23,10.1,10585,7129,14979.83,6523.02,43.55%,3.47,3.47,3.55,30.90%,20,83080.31
15,QLD,WA,平衡型,10.12,23,10.1,10585,7634,14979.83,6989.46,46.66%,3.32,3.32,3.40,32.19%,20,86854.22
15,QLD,TAS,平衡型,10.12,23,10.1,10585,10148,14979.83,7669.80,51.20%,3.13,3.13,3.20,34.06%,20,92359.07
15,QLD,NT,平衡型,10.12,23,10.1,10585,10008,14979.83,7926.55,52.91%,3.07,3.07,3.13,34.77%,20,94436.27
15,QLD,ACT,平衡型,10.12,23,10.1,10585,8632,14979.83,6767.48,45.18%,3.39,3.39,3.48,31.58%,20,85058.90
15,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
15,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
15,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
15,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
15,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
15,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
15,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
15,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
16,QLD,NSW,高端型,9.68,22,14.5,13224,7778,14328.53,7644.43,53.35%,3.93,3.93,4.03,27.32%,20,90830.36
16,QLD,VIC,高端型,9.68,22,14.5,13224,6778,14328.53,6775.86,47.29%,4.23,4.23,4.37,25.35%,20,83803.24
16,QLD,QLD,高端型,9.68,22,14.5,13224,7270,14328.53,7269.13,50.73%,4.05,4.05,4.15,26.47%,20,87781.85
16,QLD,SA,高端型,9.68,22,14.5,13224,7129,14328.53,7078.57,49.40%,4.12,4.12,4.24,26.04%,20,86252.40
16,QLD,WA,高端型,9.68,22,14.5,13224,7634,14328.53,7575.04,52.87%,3.95,3.95,4.06,27.16%,20,90269.06
16,QLD,TAS,高端型,9.68,22,14.5,13224,10148,14328.53,9250.73,64.56%,3.47,3.47,3.55,30.91%,20,103833.75
16,QLD,NT,高端型,9.68,22,14.5,13224,10008,14328.53,9398.48,65.59%,3.43,3.43,3.51,31.24%,20,105027.06
16,QLD,ACT,高端型,9.68,22,14.5,13224,8632,14328.53,8160.26,56.95%,3.77,3.77,3.87,28.48%,20,95006.79
16,QLD,NSW,平衡型,9.68,22,9.7,10178,7778,14328.53,6627.32,46.25%,3.36,3.36,3.44,31.87%,20,82607.24
16,QLD,VIC,平衡型,9.68,22,9.7,10178,6778,14328.53,6266.16,43.73%,3.48,3.48,3.56,30.83%,20,79684.38
16,QLD,QLD,平衡型,9.68,22,9.7,10178,7270,14328.53,6692.90,46.71%,3.33,3.33,3.41,32.05%,20,83133.11
16,QLD,SA,平衡型,9.68,22,9.7,10178,7129,14328.53,6373.44,44.48%,3.44,3.44,3.53,31.14%,20,80553.26
16,QLD,WA,平衡型,9.68,22,9.7,10178,7634,14328.53,6836.85,47.71%,3.29,3.29,3.37,32.47%,20,84302.44
16,QLD,TAS,平衡型,9.68,22,9.7,10178,10148,14328.53,7508.35,52.40%,3.10,3.10,3.17,34.39%,20,89735.27
16,QLD,NT,平衡型,9.68,22,9.7,10178,10008,14328.53,7765.10,54.19%,3.04,3.04,3.10,35.12%,20,91812.47
16,QLD,ACT,平衡型,9.68,22,9.7,10178,8632,14328.53,6607.71,46.12%,3.37,3.37,3.45,31.81%,20,82448.59
16,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
16,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
16,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
16,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
16,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
16,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
16,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
16,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
17,QLD,NSW,高端型,2.64,6,9.1,6930,7778,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,VIC,高端型,2.64,6,9.1,6930,6778,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,QLD,高端型,2.64,6,9.1,6930,7270,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,SA,高端型,2.64,6,9.1,6930,7129,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,WA,高端型,2.64,6,9.1,6930,7634,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,TAS,高端型,2.64,6,9.1,6930,10148,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,NT,高端型,2.64,6,9.1,6930,10008,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,ACT,高端型,2.64,6,9.1,6930,8632,3907.78,3907.78,100.00%,4.70,4.70,4.83,22.96%,20,39523.21
17,QLD,NSW,平衡型,2.64,6,6.6,5383,7778,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,VIC,平衡型,2.64,6,6.6,5383,6778,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,QLD,平衡型,2.64,6,6.6,5383,7270,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,SA,平衡型,2.64,6,6.6,5383,7129,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,WA,平衡型,2.64,6,6.6,5383,7634,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,TAS,平衡型,2.64,6,6.6,5383,10148,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,NT,平衡型,2.64,6,6.6,5383,10008,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,ACT,平衡型,2.64,6,6.6,5383,8632,3907.78,3907.78,100.00%,3.72,3.72,3.80,29.06%,20,39523.21
17,QLD,NSW,经济型,2.64,6,4.4,4004,7778,3907.78,3810.49,97.51%,2.86,2.86,2.91,37.46%,20,38736.96
17,QLD,VIC,经济型,2.64,6,4.4,4004,6778,3907.78,3645.42,93.29%,2.95,2.95,3.00,36.27%,20,37401.18
17,QLD,QLD,经济型,2.64,6,4.4,4004,7270,3907.78,3897.40,99.73%,2.81,2.81,2.86,38.08%,20,39438.71
17,QLD,SA,经济型,2.64,6,4.4,4004,7129,3907.78,3714.52,95.05%,2.91,2.91,2.96,36.76%,20,37960.21
17,QLD,WA,经济型,2.64,6,4.4,4004,7634,3907.78,3881.20,99.32%,2.82,2.82,2.87,37.97%,20,39308.20
17,QLD,TAS,经济型,2.64,6,4.4,4004,10148,3907.78,3907.78,100.00%,2.81,2.81,2.86,38.16%,20,39523.21
17,QLD,NT,经济型,2.64,6,4.4,4004,10008,3907.78,3907.78,100.00%,2.81,2.81,2.86,38.16%,20,39523.21
17,QLD,ACT,经济型,2.64,6,4.4,4004,8632,3907.78,3754.67,96.08%,2.89,2.89,2.94,37.05%,20,38285.25
18,QLD,NSW,高端型,7.92,18,11.9,10879,7778,11723.34,7282.87,62.12%,3.58,3.58,3.66,29.98%,20,82640.07
18,QLD,VIC,高端型,7.92,18,11.9,10879,6778,11723.34,6599.27,56.29%,3.81,3.81,3.92,28.12%,20,77104.08
18,QLD,QLD,高端型,7.92,18,11.9,10879,7270,11723.34,7196.55,61.39%,3.61,3.61,3.70,29.75%,20,81931.77
18,QLD,SA,高端型,7.92,18,11.9,10879,7129,11723.34,6861.97,58.53%,3.71,3.71,3.81,28.84%,20,79228.78
18,QLD,WA,高端型,7.92,18,11.9,10879,7634,11723.34,7343.23,62.64%,3.56,3.56,3.64,30.14%,20,83123.14
18,QLD,TAS,高端型,7.92,18,11.9,10879,10148,11723.34,8198.56,69.93%,3.30,3.30,3.37,32.45%,20,90051.26
18,QLD,NT,高端型,7.92,18,11.9,10879,10008,11723.34,8426.59,71.88%,3.23,3.23,3.31,33.06%,20,91896.38
18,QLD,ACT,高端型,7.92,18,11.9,10879,8632,11723.34,7346.07,62.66%,3.56,3.56,3.64,30.15%,20,83153.75
18,QLD,NSW,平衡型,7.92,18,7.9,8398,7778,11723.34,5916.60,50.47%,3.20,3.20,3.27,33.34%,20,71586.42
18,QLD,VIC,平衡型,7.92,18,7.9,8398,6778,11723.34,5582.19,47.62%,3.33,3.33,3.41,32.18%,20,68880.91
18,QLD,QLD,平衡型,7.92,18,7.9,8398,7270,11723.34,5982.19,51.03%,3.17,3.17,3.24,33.56%,20,72112.29
18,QLD,SA,平衡型,7.92,18,7.9,8398,7129,11723.34,5662.72,48.30%,3.29,3.29,3.37,32.46%,20,69532.44
18,QLD,WA,平衡型,7.92,18,7.9,8398,7634,11723.34,6124.80,52.24%,3.13,3.13,3.20,34.06%,20,73270.88
18,QLD,TAS,平衡型,7.92,18,7.9,8398,10148,11723.34,6774.53,57.79%,2.94,2.94,3.00,36.30%,20,78527.55
18,QLD,NT,平衡型,7.92,18,7.9,8398,10008,11723.34,7028.94,59.96%,2.87,2.87,2.93,37.18%,20,80585.85
18,QLD,ACT,平衡型,7.92,18,7.9,8398,8632,11723.34,5886.07,50.21%,3.21,3.21,3.29,33.23%,20,71339.44
18,QLD,NSW,经济型,6.6,15,5.3,6120,7778,9769.45,4921.74,50.38%,2.83,2.83,2.88,37.68%,20,59583.77
18,QLD,VIC,经济型,6.6,15,5.3,6120,6778,9769.45,4589.41,46.98%,2.96,2.96,3.01,36.11%,20,56895.10
18,QLD,QLD,经济型,6.6,15,5.3,6120,7270,9769.45,4992.90,51.11%,2.81,2.81,2.86,38.01%,20,60154.70
18,QLD,SA,经济型,6.6,15,5.3,6120,7129,9769.45,4672.73,47.83%,2.92,2.92,2.98,36.50%,20,57569.16
18,QLD,WA,经济型,6.6,15,5.3,6120,7634,9769.45,5123.40,52.44%,2.75,2.75,2.81,38.62%,20,61215.30
18,QLD,TAS,经济型,6.6,15,5.3,6120,10148,9769.45,5748.87,58.85%,2.56,2.56,2.60,41.56%,20,66275.65
18,QLD,NT,经济型,6.6,15,5.3,6120,10008,9769.45,6005.27,61.47%,2.49,2.49,2.53,42.76%,20,68350.03
18,QLD,ACT,经济型,6.6,15,5.3,6120,8632,9769.45,4882.62,49.98%,2.84,2.84,2.90,37.49%,20,59267.28
19,QLD,NSW,高端型,15.4,35,23.1,20873,7778,22795.39,7779.87,34.13%,5.06,5.06,5.23,21.13%,20,109052.78
19,QLD,VIC,高端型,15.4,35,23.1,20873,6778,22795.39,6779.02,29.74%,5.44,5.44,5.63,19.61%,20,100955.48
19,QLD,QLD,高端型,15.4,35,23.1,20873,7270,22795.39,7269.13,31.89%,5.22,5.22,5.42,20.35%,20,104908.58
19,QLD,SA,高端型,15.4,35,23.1,20873,7129,22795.39,7130.00,31.28%,5.30,5.30,5.49,20.15%,20,103795.07
19,QLD,WA,高端型,15.4,35,23.1,20873,7634,22795.39,7635.37,33.50%,5.11,5.11,5.29,20.91%,20,107883.77
19,QLD,TAS,高端型,15.4,35,23.1,20873,10148,22795.39,10149.52,44.52%,4.37,4.37,4.49,24.62%,20,128224.27
19,QLD,NT,高端型,15.4,35,23.1,20873,10008,22795.39,10009.80,43.91%,4.41,4.41,4.53,24.42%,20,127093.88
19,QLD,ACT,高端型,15.4,35,23.1,20873,8632,22795.39,8633.29,37.87%,4.78,4.78,4.94,22.40%,20,115957.36
19,QLD,NSW,平衡型,13.2,30,13.2,13856,7778,19538.90,7549.21,38.64%,3.73,3.73,3.83,28.76%,20,100598.38
19,QLD,VIC,平衡型,13.2,30,13.2,13856,6778,19538.90,6719.63,34.39%,3.98,3.98,4.08,26.98%,20,93887.96
19,QLD,QLD,平衡型,13.2,30,13.2,13856,7270,19538.90,7268.14,37.20%,3.82,3.82,3.92,28.15%,20,98313.52
19,QLD,SA,平衡型,13.2,30,13.2,13856,7129,19538.90,7013.24,35.89%,3.89,3.89,3.99,27.61%,20,96263.30
19,QLD,WA,平衡型,13.2,30,13.2,13856,7634,19538.90,7509.71,38.43%,3.74,3.74,3.84,28.67%,20,100279.97
19,QLD,TAS,平衡型,13.2,30,13.2,13856,10148,19538.90,8899.44,45.55%,3.39,3.39,3.47,31.63%,20,111531.27
19,QLD,NT,平衡型,13.2,30,13.2,13856,10008,19538.90,9147.51,46.82%,3.33,3.33,3.41,32.15%,20,113537.61
19,QLD,ACT,平衡型,13.2,30,13.2,13856,8632,19538.90,7949.39,40.68%,3.63,3.63,3.71,29.61%,20,103843.58
