house_id	calc_mode	state	phase	plan	plan_name	roof_max_kw	pv_model	pv_watt	pv_kw	panel_count	inverter_kw	ratio_percent	battery_nominal_kwh	battery_calculated_nominal_kwh	battery_method	pv_day_kwh	load_day_kwh	evening_kwh	night_kwh	surplus_kwh	tax_total_aud	subsidy_aud	final_price_aud
325	new	NSW	single	B	平衡型	17.16	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
325	new	NSW	single	C	经济型	17.16	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
325	expansion	NSW	single	A	高端型	11.44	JA Solar JAM72S30 550/MR	440	11.44	26	7	163	30	29.06	A: max(整夜, 0.7×剩余)	45.76	21.31	4.72	12.69	35.49	37496	13455	24041
325	expansion	NSW	single	B	平衡型	11.44	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
325	expansion	NSW	single	C	经济型	11.44	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
326	new	NSW	single	A	高端型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	16	14.84	A: max(整夜, 0.7×剩余)	17.60	21.31	4.72	12.69	8.68	18762	6591	12171
326	new	NSW	single	B	平衡型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.58	B: max(晚高峰, 0.55×剩余)	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
326	new	NSW	single	C	经济型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.52	C: 晚高峰	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
326	expansion	NSW	single	A	高端型	2.20	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	16	14.84	A: max(整夜, 0.7×剩余)	8.80	21.31	4.72	12.69	1.45	17147	5889	11258
326	expansion	NSW	single	B	平衡型	2.20	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	6.5	5.52	B: max(晚高峰, 0.55×剩余)	8.80	21.31	4.72	12.69	1.45	8108	2808	5300
326	expansion	NSW	single	C	经济型	2.20	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	6.5	5.52	C: 晚高峰	8.80	21.31	4.72	12.69	1.45	8108	2808	5300
327	new	NSW	single	A	高端型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	16	14.84	A: max(整夜, 0.7×剩余)	5.28	21.31	4.72	12.69	0.00	16316	5577	10739
327	new	NSW	single	B	平衡型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	5.28	21.31	4.72	12.69	0.00	7277	2496	4781
327	new	NSW	single	C	经济型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	6.5	5.52	C: 晚高峰	5.28	21.31	4.72	12.69	0.00	7277	2496	4781
327	expansion	NSW	single	A	高端型	0.44	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	16	14.84	A: max(整夜, 0.7×剩余)	1.76	21.31	4.72	12.69	0.00	15793	5304	10489
327	expansion	NSW	single	B	平衡型	0.44	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	6.5	5.52	B: max(晚高峰, 0.55×剩余)	1.76	21.31	4.72	12.69	0.00	6754	2223	4531
327	expansion	NSW	single	C	经济型	0.44	JA Solar JAM72S30 550/MR	440	0.44	1	1	44	6.5	5.52	C: 晚高峰	1.76	21.31	4.72	12.69	0.00	6754	2223	4531
329	new	NSW	single	A	高端型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	25	23.41	A: max(整夜, 0.7×剩余)	38.72	21.31	4.72	12.69	28.60	31385	11271	20114
329	new	NSW	single	B	平衡型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	18.39	B: max(晚高峰, 0.55×剩余)	38.72	21.31	4.72	12.69	28.60	26628	9633	16995
329	new	NSW	single	C	经济型	9.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
329	expansion	NSW	single	A	高端型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	16	14.84	A: max(整夜, 0.7×剩余)	24.64	21.31	4.72	12.69	15.03	20115	7176	12939
329	expansion	NSW	single	B	平衡型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	10	9.67	B: max(晚高峰, 0.55×剩余)	24.64	21.31	4.72	12.69	15.03	14406	5226	9180
329	expansion	NSW	single	C	经济型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	6.5	5.52	C: 晚高峰	24.64	21.31	4.72	12.69	15.03	11076	4095	6981
330	new	NSW	single	A	高端型	18.92	JA Solar JAM72S30 550/MR	440	18.92	43	10	189	50	50.00	A: max(整夜, 0.7×剩余)	75.68	21.31	4.72	12.69	65.19	61893	22386	39507
330	new	NSW	single	B	平衡型	18.92	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
330	new	NSW	single	C	经济型	18.92	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
330	expansion	NSW	single	A	高端型	12.32	JA Solar JAM72S30 550/MR	440	12.32	28	7	176	40	31.88	A: max(整夜, 0.7×剩余)	49.28	21.31	4.72	12.69	38.94	47534	17004	30530
330	expansion	NSW	single	B	平衡型	12.32	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
330	expansion	NSW	single	C	经济型	12.32	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
331	new	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
331	new	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
331	new	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
331	expansion	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
331	expansion	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
331	expansion	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
332	new	NSW	single	A	高端型	12.32	JA Solar JAM72S30 550/MR	440	12.32	28	7	176	40	31.88	A: max(整夜, 0.7×剩余)	49.28	21.31	4.72	12.69	38.94	47534	17004	30530
332	new	NSW	single	B	平衡型	12.32	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
332	new	NSW	single	C	经济型	12.32	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
332	expansion	NSW	single	A	高端型	7.48	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	16.46	A: max(整夜, 0.7×剩余)	29.92	21.31	4.72	12.69	20.10	25013	8931	16082
332	expansion	NSW	single	B	平衡型	7.48	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	13.5	12.93	B: max(晚高峰, 0.55×剩余)	29.92	21.31	4.72	12.69	20.10	18828	6786	12042
332	expansion	NSW	single	C	经济型	7.48	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
333	new	NSW	single	A	高端型	11.00	JA Solar JAM72S30 550/MR	440	11.00	25	7	157	30	27.65	A: max(整夜, 0.7×剩余)	44.00	21.31	4.72	12.69	33.77	37235	13338	23897
333	new	NSW	single	B	平衡型	11.00	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
333	new	NSW	single	C	经济型	11.00	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
333	expansion	NSW	single	A	高端型	7.04	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	16	15.08	A: max(整夜, 0.7×剩余)	28.16	21.31	4.72	12.69	18.41	20638	7449	13189
333	expansion	NSW	single	B	平衡型	7.04	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	13.5	11.85	B: max(晚高峰, 0.55×剩余)	28.16	21.31	4.72	12.69	18.41	18259	6630	11629
333	expansion	NSW	single	C	经济型	7.04	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
334	new	NSW	single	A	高端型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	25	23.41	A: max(整夜, 0.7×剩余)	38.72	21.31	4.72	12.69	28.60	31385	11271	20114
334	new	NSW	single	B	平衡型	9.68	JA Solar JAM72S30 550/MR	440	9.68	22	6	161	20	18.39	B: max(晚高峰, 0.55×剩余)	38.72	21.31	4.72	12.69	28.60	26628	9633	16995
334	new	NSW	single	C	经济型	9.68	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
334	expansion	NSW	single	A	高端型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	16	14.84	A: max(整夜, 0.7×剩余)	21.12	21.31	4.72	12.69	11.78	19284	6864	12420
334	expansion	NSW	single	B	平衡型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	9.6	7.58	B: max(晚高峰, 0.55×剩余)	21.12	21.31	4.72	12.69	11.78	13195	4797	8398
334	expansion	NSW	single	C	经济型	5.28	JA Solar JAM72S30 550/MR	440	5.28	12	3	176	6.5	5.52	C: 晚高峰	21.12	21.31	4.72	12.69	11.78	10245	3783	6462
335	new	NSW	single	A	高端型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	16	14.84	A: max(整夜, 0.7×剩余)	14.08	21.31	4.72	12.69	5.58	17931	6318	11613
335	new	NSW	single	B	平衡型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
335	new	NSW	single	C	经济型	3.52	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	6.5	5.52	C: 晚高峰	14.08	21.31	4.72	12.69	5.58	8892	3237	5655
335	expansion	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
335	expansion	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
335	expansion	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
336	new	NSW	single	A	高端型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	25	24.82	A: max(整夜, 0.7×剩余)	40.48	21.31	4.72	12.69	30.32	31647	11388	20259
336	new	NSW	single	B	平衡型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
336	new	NSW	single	C	经济型	10.12	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
336	expansion	NSW	single	A	高端型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	16	14.84	A: max(整夜, 0.7×剩余)	24.64	21.31	4.72	12.69	15.03	20115	7176	12939
336	expansion	NSW	single	B	平衡型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	10	9.67	B: max(晚高峰, 0.55×剩余)	24.64	21.31	4.72	12.69	15.03	14406	5226	9180
336	expansion	NSW	single	C	经济型	6.16	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	6.5	5.52	C: 晚高峰	24.64	21.31	4.72	12.69	15.03	11076	4095	6981
337	new	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
337	new	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
337	new	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
337	expansion	NSW	single	A	高端型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	16	14.84	A: max(整夜, 0.7×剩余)	3.52	21.31	4.72	12.69	0.00	16055	5460	10595
337	expansion	NSW	single	B	平衡型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	B: max(晚高峰, 0.55×剩余)	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
337	expansion	NSW	single	C	经济型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	C: 晚高峰	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
339	new	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
339	new	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
339	new	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
339	expansion	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
339	expansion	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
339	expansion	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
340	new	NSW	single	A	高端型	17.16	JA Solar JAM72S30 550/MR	440	17.16	39	10	172	50	47.61	A: max(整夜, 0.7×剩余)	68.64	21.31	4.72	12.69	58.15	60848	21840	39008
340	new	NSW	single	B	平衡型	17.16	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
340	new	NSW	single	C	经济型	17.16	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
340	expansion	NSW	single	A	高端型	11.88	JA Solar JAM72S30 550/MR	440	11.88	27	7	170	40	30.47	A: max(整夜, 0.7×剩余)	47.52	21.31	4.72	12.69	37.22	47273	16848	30425
340	expansion	NSW	single	B	平衡型	11.88	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
340	expansion	NSW	single	C	经济型	11.88	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
341	new	NSW	single	A	高端型	22.00	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	50.00	A: max(整夜, 0.7×剩余)	80.00	21.31	4.72	12.69	69.51	62535	22737	39798
341	new	NSW	single	B	平衡型	22.00	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
341	new	NSW	single	C	经济型	22.00	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
341	expansion	NSW	single	A	高端型	13.64	JA Solar JAM72S30 550/MR	440	13.64	31	8	171	40	36.12	A: max(整夜, 0.7×剩余)	54.56	21.31	4.72	12.69	44.12	48626	17433	31193
341	expansion	NSW	single	B	平衡型	13.64	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
341	expansion	NSW	single	C	经济型	13.64	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
342	new	NSW	single	A	高端型	12.32	JA Solar JAM72S30 550/MR	440	12.32	28	7	176	40	31.88	A: max(整夜, 0.7×剩余)	49.28	21.31	4.72	12.69	38.94	47534	17004	30530
342	new	NSW	single	B	平衡型	12.32	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
342	new	NSW	single	C	经济型	12.32	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
342	expansion	NSW	single	A	高端型	7.48	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	16.46	A: max(整夜, 0.7×剩余)	29.92	21.31	4.72	12.69	20.10	25013	8931	16082
342	expansion	NSW	single	B	平衡型	7.48	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	13.5	12.93	B: max(晚高峰, 0.55×剩余)	29.92	21.31	4.72	12.69	20.10	18828	6786	12042
342	expansion	NSW	single	C	经济型	7.48	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
343	new	NSW	single	A	高端型	15.84	JA Solar JAM72S30 550/MR	440	15.84	36	9	176	50	43.29	A: max(整夜, 0.7×剩余)	63.36	21.31	4.72	12.69	52.87	59756	21411	38345
343	new	NSW	single	B	平衡型	15.84	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	30	27.27	B: max(晚高峰, 0.55×剩余)	52.80	21.31	4.72	12.69	42.39	38850	14040	24810
343	new	NSW	single	C	经济型	15.84	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
343	expansion	NSW	single	A	高端型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	25	24.82	A: max(整夜, 0.7×剩余)	40.48	21.31	4.72	12.69	30.32	31647	11388	20259
343	expansion	NSW	single	B	平衡型	10.12	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
343	expansion	NSW	single	C	经济型	10.12	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
344	new	NSW	single	A	高端型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	16	14.84	A: max(整夜, 0.7×剩余)	17.60	21.31	4.72	12.69	8.68	18762	6591	12171
344	new	NSW	single	B	平衡型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.58	B: max(晚高峰, 0.55×剩余)	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
344	new	NSW	single	C	经济型	4.40	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	6.5	5.52	C: 晚高峰	17.60	21.31	4.72	12.69	8.68	9722	3510	6212
344	expansion	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
344	expansion	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
344	expansion	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
345	new	NSW	single	A	高端型	4.84	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	16	14.84	A: max(整夜, 0.7×剩余)	19.36	21.31	4.72	12.69	10.23	19023	6747	12276
345	new	NSW	single	B	平衡型	4.84	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	6.58	B: max(晚高峰, 0.55×剩余)	19.36	21.31	4.72	12.69	10.23	12933	4680	8253
345	new	NSW	single	C	经济型	4.84	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	6.5	5.52	C: 晚高峰	19.36	21.31	4.72	12.69	10.23	9984	3666	6318
345	expansion	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
345	expansion	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
345	expansion	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
346	new	NSW	single	A	高端型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	16	14.84	A: max(整夜, 0.7×剩余)	10.56	21.31	4.72	12.69	2.75	17408	6006	11402
346	new	NSW	single	B	平衡型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
346	new	NSW	single	C	经济型	2.64	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	6.5	5.52	C: 晚高峰	10.56	21.31	4.72	12.69	2.75	8369	2925	5444
346	expansion	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
346	expansion	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
346	expansion	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
347	new	NSW	single	A	高端型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	16	14.84	A: max(整夜, 0.7×剩余)	7.04	21.31	4.72	12.69	0.44	16577	5733	10844
347	new	NSW	single	B	平衡型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	B: max(晚高峰, 0.55×剩余)	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
347	new	NSW	single	C	经济型	1.76	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	6.5	5.52	C: 晚高峰	7.04	21.31	4.72	12.69	0.44	7538	2652	4886
347	expansion	NSW	single	A	高端型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	16	14.84	A: max(整夜, 0.7×剩余)	3.52	21.31	4.72	12.69	0.00	16055	5460	10595
347	expansion	NSW	single	B	平衡型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	B: max(晚高峰, 0.55×剩余)	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
347	expansion	NSW	single	C	经济型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	C: 晚高峰	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
348	new	NSW	single	A	高端型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	16	14.84	A: max(整夜, 0.7×剩余)	5.28	21.31	4.72	12.69	0.00	16316	5577	10739
348	new	NSW	single	B	平衡型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	6.5	5.52	B: max(晚高峰, 0.55×剩余)	5.28	21.31	4.72	12.69	0.00	7277	2496	4781
348	new	NSW	single	C	经济型	1.32	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	6.5	5.52	C: 晚高峰	5.28	21.31	4.72	12.69	0.00	7277	2496	4781
348	expansion	NSW	single	A	高端型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	16	14.84	A: max(整夜, 0.7×剩余)	3.52	21.31	4.72	12.69	0.00	16055	5460	10595
348	expansion	NSW	single	B	平衡型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	B: max(晚高峰, 0.55×剩余)	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
348	expansion	NSW	single	C	经济型	0.88	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	6.5	5.52	C: 晚高峰	3.52	21.31	4.72	12.69	0.00	7015	2379	4636
349	new	NSW	single	A	高端型	11.88	JA Solar JAM72S30 550/MR	440	11.88	27	7	170	40	30.47	A: max(整夜, 0.7×剩余)	47.52	21.31	4.72	12.69	37.22	47273	16848	30425
349	new	NSW	single	B	平衡型	11.88	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.50	B: max(晚高峰, 0.55×剩余)	40.48	21.31	4.72	12.69	30.32	26889	9750	17139
349	new	NSW	single	C	经济型	11.88	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	6.5	5.52	C: 晚高峰	26.40	21.31	4.72	12.69	16.72	11337	4212	7125
349	expansion	NSW	single	A	高端型	7.92	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	20	17.84	A: max(整夜, 0.7×剩余)	31.68	21.31	4.72	12.69	21.79	25274	9048	16226
