house_id	calc_mode	state	phase	plan	plan_name	pv_model	pv_watt	pv_kw	panel_count	inverter_kw	ratio_percent	battery_nominal_kwh	battery_calculated_nominal_kwh	battery_is_standardized	battery_v4_bSurplus_used	battery_method	tax_total_aud	subsidy_aud	final_price_aud
30	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
31	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24444	8775	15669
31	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.04	16	4	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14548	5382	9166
31	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
31	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
31	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
31	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
32	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26889	9750	17139
32	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
32	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
32	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
32	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
32	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
33	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	15.84	36	9	176	40	31.19	1	0.55	A: max(整夜, 0.8×剩余)	50241	18135	32106
33	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
33	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
33	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26889	9750	17139
33	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
33	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
34	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21214	7332	13882
34	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11319	3939	7380
34	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.64	6	2	132	9.6	7.08	1	0.55	C: 晚高峰	11319	3939	7380
34	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20122	6903	13219
34	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10226	3510	6716
34	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.32	3	1	132	9.6	7.08	1	0.55	C: 晚高峰	10226	3510	6716
36	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25013	8931	16082
36	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	15118	5538	9580
36	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
36	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
36	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
36	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
37	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
37	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
37	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
37	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	16.72	38	10	167	40	33.54	1	0.55	A: max(整夜, 0.8×剩余)	51072	18408	32664
37	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
37	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
38	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21476	7488	13988
38	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11580	4095	7485
38	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	9.6	7.08	1	0.55	C: 晚高峰	11580	4095	7485
38	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20383	7059	13324
38	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10488	3666	6822
38	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	C: 晚高峰	10488	3666	6822
39	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	14.52	33	9	161	30	27.73	1	0.55	A: max(整夜, 0.8×剩余)	39942	14469	25473
39	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
39	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
39	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26367	9477	16890
39	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	9.24	21	6	154	10	9.65	1	0.55	B: max(晚高峰, 0.55×剩余)	16852	6201	10651
39	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
40	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20383	7059	13324
40	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	10488	3666	6822
40	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	1.76	4	1	176	9.6	7.08	1	0.55	C: 晚高峰	10488	3666	6822
40	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
40	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
40	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
41	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20953	7215	13738
41	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11057	3822	7235
41	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	C: 晚高峰	11057	3822	7235
41	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
41	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
41	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
42	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	18.92	43	10	189	40	39.43	1	0.55	A: max(整夜, 0.8×剩余)	52378	19110	33268
42	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
42	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
42	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.88	27	7	170	25	20.81	1	0.55	A: max(整夜, 0.8×剩余)	33000	11973	21027
42	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
42	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
43	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
43	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
43	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
43	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
43	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
43	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
44	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
44	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
44	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
44	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	25	24.27	1	0.55	A: max(整夜, 0.8×剩余)	34092	12402	21690
44	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
44	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
45	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	16.28	37	10	163	40	32.36	1	0.55	A: max(整夜, 0.8×剩余)	50810	18252	32558
45	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
45	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
45	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	27151	9906	17245
45	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
45	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
46	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
46	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
46	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
46	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21476	7488	13988
46	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11580	4095	7485
46	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	9.6	7.08	1	0.55	C: 晚高峰	11580	4095	7485
47	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	23921	8502	15419
47	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14025	5109	8916
47	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.16	14	4	154	9.6	7.08	1	0.55	C: 晚高峰	14025	5109	8916
47	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
47	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
47	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
48	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	12.32	28	7	176	25	21.96	1	0.55	A: max(整夜, 0.8×剩余)	33262	12129	21133
48	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
48	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
48	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25274	9048	16226
48	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	9.6	7.47	1	0.55	B: max(晚高峰, 0.55×剩余)	15379	5655	9724
48	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
49	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	12.76	29	8	160	25	23.12	1	0.55	A: max(整夜, 0.8×剩余)	33831	12246	21585
49	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
49	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
49	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25274	9048	16226
49	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.92	18	5	158	9.6	7.47	1	0.55	B: max(晚高峰, 0.55×剩余)	15379	5655	9724
49	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
50	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	18.04	41	10	180	40	37.07	1	0.55	A: max(整夜, 0.8×剩余)	51856	18837	33019
50	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
50	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
50	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	11.88	27	7	170	25	20.81	1	0.55	A: max(整夜, 0.8×剩余)	33000	11973	21027
50	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
50	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
51	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25536	9204	16332
51	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	9.6	8.20	1	0.55	B: max(晚高峰, 0.55×剩余)	15640	5811	9829
51	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
51	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22829	8073	14756
51	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12933	4680	8253
51	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	C: 晚高峰	12933	4680	8253
52	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	26889	9750	17139
52	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
52	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
52	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
52	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
52	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
53	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21737	7644	14093
53	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11841	4251	7590
53	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.52	8	2	176	9.6	7.08	1	0.55	C: 晚高峰	11841	4251	7590
53	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	20953	7215	13738
53	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11057	3822	7235
53	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	2.20	5	2	110	9.6	7.08	1	0.55	C: 晚高峰	11057	3822	7235
54	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	10.56	24	6	176	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	27151	9906	17245
54	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	10.12	23	6	169	13.5	11.17	1	0.55	B: max(晚高峰, 0.55×剩余)	20705	7605	13100
54	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
54	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	24182	8619	15563
54	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	14287	5226	9061
54	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
55	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25536	9204	16332
55	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	8.36	19	5	167	9.6	8.20	1	0.55	B: max(晚高峰, 0.55×剩余)	15640	5811	9829
55	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
55	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22829	8073	14756
55	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12933	4680	8253
55	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	C: 晚高峰	12933	4680	8253
56	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	19861	6786	13075
56	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	9965	3393	6572
56	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	0.88	2	1	88	9.6	7.08	1	0.55	C: 晚高峰	9965	3393	6572
57	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22829	8073	14756
57	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12933	4680	8253
57	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.84	11	3	161	9.6	7.08	1	0.55	C: 晚高峰	12933	4680	8253
57	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	21476	7488	13988
57	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	11580	4095	7485
57	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	3.08	7	2	154	9.6	7.08	1	0.55	C: 晚高峰	11580	4095	7485
58	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	25013	8931	16082
58	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	7.48	17	5	150	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	15118	5538	9580
58	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
58	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	20	19.05	1	0.55	A: max(整夜, 0.8×剩余)	22568	7917	14651
58	expansion	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	B: max(晚高峰, 0.55×剩余)	12672	4524	8148
58	expansion	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	4.40	10	3	147	9.6	7.08	1	0.55	C: 晚高峰	12672	4524	8148
59	new	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	20.00	45	10	200	50	42.32	1	0.55	A: max(整夜, 0.8×剩余)	62535	22737	39798
59	new	NSW	single	B	平衡型	JA Solar JAM72S30 550/MR	440	13.20	30	8	165	20	16.69	1	0.55	B: max(晚高峰, 0.55×剩余)	29335	10764	18571
59	new	NSW	single	C	经济型	JA Solar JAM72S30 550/MR	440	6.60	15	4	165	9.6	7.08	1	0.55	C: 晚高峰	14287	5226	9061
59	expansion	NSW	single	A	高端型	JA Solar JAM72S30 550/MR	440	17.16	39	10	172	40	34.72	1	0.55	A: max(整夜, 0.8×剩余)	51333	18564	32769
