项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"新建系统","10","B","SA","9","3.96","5","15.00","12009.12","12975.00","7129","93.20","150.8","12.57","189.7","15.81","7.65%"
"新建系统","10","B","WA","9","3.96","5","15.00","12009.12","12975.00","7634","94.65","148.8","12.40","186.8","15.57","7.85%"
"新建系统","10","B","TAS","9","3.96","5","15.00","12009.12","12975.00","10148","95.06","148.3","12.35","185.9","15.49","7.91%"
"新建系统","10","B","ACT","9","3.96","5","15.00","12009.12","12975.00","8632","94.42","149.1","12.43","187.3","15.61","7.82%"
"新建系统","10","B","NT","9","3.96","5","15.00","12009.12","12975.00","10008","95.25","148.0","12.33","185.4","15.45","7.93%"
"新建系统","10","C","NSW","9","3.96","2.7","3.87","4340.16","3349.94","7778","67.50","49.7","4.14","55.4","4.62","26.30%"
"新建系统","10","C","VIC","9","3.96","2.7","3.87","4340.16","3349.94","6778","62.70","53.5","4.46","60.0","5.00","24.64%"
"新建系统","10","C","QLD","9","3.96","2.7","3.87","4340.16","3349.94","7270","69.42","48.4","4.04","53.8","4.48","26.96%"
"新建系统","10","C","SA","9","3.96","2.7","3.87","4340.16","3349.94","7129","64.07","52.4","4.37","58.6","4.89","25.11%"
"新建系统","10","C","WA","9","3.96","2.7","3.87","4340.16","3349.94","7634","70.30","47.9","3.99","53.2","4.43","27.26%"
"新建系统","10","C","TAS","9","3.96","2.7","3.87","4340.16","3349.94","10148","77.01","43.9","3.66","48.2","4.02","29.57%"
"新建系统","10","C","ACT","9","3.96","2.7","3.87","4340.16","3349.94","8632","66.12","50.7","4.23","56.7","4.72","25.82%"
"新建系统","10","C","NT","9","3.96","2.7","3.87","4340.16","3349.94","10008","80.10","42.4","3.53","46.3","3.86","30.64%"
"新建系统","11","A","NSW","9","3.96","8","22.44","17594.28","19410.60","7778","94.50","207.0","17.25","N/A","N/A","2.25%"
"新建系统","11","A","VIC","9","3.96","8","22.44","17594.28","19410.60","6778","90.39","213.8","17.82","N/A","N/A","1.78%"
"新建系统","11","A","QLD","9","3.96","8","22.44","17594.28","19410.60","7270","94.57","206.9","17.24","N/A","N/A","2.25%"
"新建系统","11","A","SA","9","3.96","8","22.44","17594.28","19410.60","7129","93.20","209.2","17.43","N/A","N/A","2.10%"
"新建系统","11","A","WA","9","3.96","8","22.44","17594.28","19410.60","7634","94.65","206.8","17.23","N/A","N/A","2.26%"
"新建系统","11","A","TAS","9","3.96","8","22.44","17594.28","19410.60","10148","95.06","206.3","17.19","N/A","N/A","2.31%"
"新建系统","11","A","ACT","9","3.96","8","22.44","17594.28","19410.60","8632","94.42","207.2","17.26","N/A","N/A","2.24%"
"新建系统","11","A","NT","9","3.96","8","22.44","17594.28","19410.60","10008","95.25","206.0","17.17","N/A","N/A","2.33%"
"新建系统","11","B","NSW","9","3.96","5","15.00","12009.12","12975.00","7778","94.50","149.0","12.42","187.2","15.60","7.83%"
"新建系统","11","B","VIC","9","3.96","5","15.00","12009.12","12975.00","6778","90.39","154.1","12.84","195.1","16.26","7.25%"
"新建系统","11","B","QLD","9","3.96","5","15.00","12009.12","12975.00","7270","94.57","148.9","12.41","187.0","15.59","7.84%"
"新建系统","11","B","SA","9","3.96","5","15.00","12009.12","12975.00","7129","93.20","150.8","12.57","189.7","15.81","7.65%"
"新建系统","11","B","WA","9","3.96","5","15.00","12009.12","12975.00","7634","94.65","148.8","12.40","186.8","15.57","7.85%"
"新建系统","11","B","TAS","9","3.96","5","15.00","12009.12","12975.00","10148","95.06","148.3","12.35","185.9","15.49","7.91%"
"新建系统","11","B","ACT","9","3.96","5","15.00","12009.12","12975.00","8632","94.42","149.1","12.43","187.3","15.61","7.82%"
"新建系统","11","B","NT","9","3.96","5","15.00","12009.12","12975.00","10008","95.25","148.0","12.33","185.4","15.45","7.93%"
"新建系统","11","C","NSW","9","3.96","2.7","3.87","4340.16","3349.94","7778","67.50","49.7","4.14","55.4","4.62","26.30%"
"新建系统","11","C","VIC","9","3.96","2.7","3.87","4340.16","3349.94","6778","62.70","53.5","4.46","60.0","5.00","24.64%"
"新建系统","11","C","QLD","9","3.96","2.7","3.87","4340.16","3349.94","7270","69.42","48.4","4.04","53.8","4.48","26.96%"
"新建系统","11","C","SA","9","3.96","2.7","3.87","4340.16","3349.94","7129","64.07","52.4","4.37","58.6","4.89","25.11%"
"新建系统","11","C","WA","9","3.96","2.7","3.87","4340.16","3349.94","7634","70.30","47.9","3.99","53.2","4.43","27.26%"
"新建系统","11","C","TAS","9","3.96","2.7","3.87","4340.16","3349.94","10148","77.01","43.9","3.66","48.2","4.02","29.57%"
"新建系统","11","C","ACT","9","3.96","2.7","3.87","4340.16","3349.94","8632","66.12","50.7","4.23","56.7","4.72","25.82%"
"新建系统","11","C","NT","9","3.96","2.7","3.87","4340.16","3349.94","10008","80.10","42.4","3.53","46.3","3.86","30.64%"
"新建系统","12","A","NSW","10","4.40","8","22.44","17713.35","19410.60","7778","92.41","193.4","16.12","N/A","N/A","3.34%"
"新建系统","12","A","VIC","10","4.40","8","22.44","17713.35","19410.60","6778","84.09","206.1","17.18","N/A","N/A","2.32%"
"新建系统","12","A","QLD","10","4.40","8","22.44","17713.35","19410.60","7270","92.67","193.1","16.09","N/A","N/A","3.37%"
"新建系统","12","A","SA","10","4.40","8","22.44","17713.35","19410.60","7129","87.66","200.8","16.73","N/A","N/A","2.77%"
"新建系统","12","A","WA","10","4.40","8","22.44","17713.35","19410.60","7634","91.29","194.9","16.24","N/A","N/A","3.21%"
"新建系统","12","A","TAS","10","4.40","8","22.44","17713.35","19410.60","10148","94.83","190.4","15.86","N/A","N/A","3.63%"
"新建系统","12","A","ACT","10","4.40","8","22.44","17713.35","19410.60","8632","94.23","191.1","15.93","N/A","N/A","3.56%"
"新建系统","12","A","NT","10","4.40","8","22.44","17713.35","19410.60","10008","95.01","190.1","15.84","N/A","N/A","3.65%"
"新建系统","12","B","NSW","10","4.40","5","15.00","12128.19","12975.00","7778","92.41","139.1","11.59","169.2","14.10","9.15%"
"新建系统","12","B","VIC","10","4.40","5","15.00","12128.19","12975.00","6778","84.09","148.4","12.36","186.0","15.50","7.89%"
"新建系统","12","B","QLD","10","4.40","5","15.00","12128.19","12975.00","7270","92.67","138.8","11.57","168.8","14.06","9.19%"
"新建系统","12","B","SA","10","4.40","5","15.00","12128.19","12975.00","7129","87.66","144.2","12.02","178.6","14.88","8.44%"
"新建系统","12","B","WA","10","4.40","5","15.00","12128.19","12975.00","7634","91.29","140.3","11.69","171.1","14.26","8.98%"
"新建系统","12","B","TAS","10","4.40","5","15.00","12128.19","12975.00","10148","94.83","136.0","11.34","165.4","13.78","9.51%"
"新建系统","12","B","ACT","10","4.40","5","15.00","12128.19","12975.00","8632","94.23","136.8","11.40","166.3","13.86","9.42%"
"新建系统","12","B","NT","10","4.40","5","15.00","12128.19","12975.00","10008","95.01","135.8","11.32","165.1","13.76","9.54%"
"新建系统","12","C","NSW","10","4.40","3","4.30","4805.06","3722.15","7778","63.65","52.6","4.38","58.9","4.90","25.05%"
"新建系统","12","C","VIC","10","4.40","3","4.30","4805.06","3722.15","6778","58.97","56.4","4.70","63.8","5.32","23.42%"
"新建系统","12","C","QLD","10","4.40","3","4.30","4805.06","3722.15","7270","65.23","51.0","4.25","57.4","4.78","25.59%"
"新建系统","12","C","SA","10","4.40","3","4.30","4805.06","3722.15","7129","60.35","55.2","4.60","62.2","5.18","23.90%"
"新建系统","12","C","WA","10","4.40","3","4.30","4805.06","3722.15","7634","66.25","50.5","4.20","56.3","4.69","25.95%"
"新建系统","12","C","TAS","10","4.40","3","4.30","4805.06","3722.15","10148","73.26","45.9","3.82","50.5","4.21","28.38%"
"新建系统","12","C","ACT","10","4.40","3","4.30","4805.06","3722.15","8632","62.72","53.3","4.44","59.8","4.98","24.73%"
"新建系统","12","C","NT","10","4.40","3","4.30","4805.06","3722.15","10008","76.28","44.1","3.68","48.5","4.04","29.42%"
"新建系统","13","A","NSW","11","4.84","8","22.44","17832.42","19410.60","7778","86.97","187.1","15.60","N/A","N/A","3.91%"
"新建系统","13","A","VIC","11","4.84","8","22.44","17832.42","19410.60","6778","78.93","199.6","16.63","N/A","N/A","2.85%"
"新建系统","13","A","QLD","11","4.84","8","22.44","17832.42","19410.60","7270","88.62","184.3","15.36","N/A","N/A","4.12%"
"新建系统","13","A","SA","11","4.84","8","22.44","17832.42","19410.60","7129","82.18","194.1","16.17","N/A","N/A","3.29%"
"新建系统","13","A","WA","11","4.84","8","22.44","17832.42","19410.60","7634","85.56","189.2","15.76","N/A","N/A","3.73%"
"新建系统","13","A","TAS","11","4.84","8","22.44","17832.42","19410.60","10148","94.63","176.7","14.72","239.0","19.92","4.88%"
"新建系统","13","A","ACT","11","4.84","8","22.44","17832.42","19410.60","8632","92.22","179.7","14.97","N/A","N/A","4.57%"
"新建系统","13","A","NT","11","4.84","8","22.44","17832.42","19410.60","10008","94.80","176.5","14.71","238.6","19.88","4.90%"
"新建系统","13","B","NSW","11","4.84","5","15.00","12247.26","12975.00","7778","86.97","133.8","11.15","161.5","13.46","9.82%"
"新建系统","13","B","VIC","11","4.84","5","15.00","12247.26","12975.00","6778","78.93","143.6","11.97","177.4","14.79","8.51%"
"新建系统","13","B","QLD","11","4.84","5","15.00","12247.26","12975.00","7270","88.62","132.2","11.02","158.3","13.19","10.09%"
"新建系统","13","B","SA","11","4.84","5","15.00","12247.26","12975.00","7129","82.18","139.7","11.64","170.4","14.20","9.04%"
"新建系统","13","B","WA","11","4.84","5","15.00","12247.26","12975.00","7634","85.56","135.4","11.28","164.2","13.68","9.60%"
"新建系统","13","B","TAS","11","4.84","5","15.00","12247.26","12975.00","10148","94.63","126.3","10.52","148.7","12.39","11.05%"
"新建系统","13","B","ACT","11","4.84","5","15.00","12247.26","12975.00","8632","91.76","129.2","10.76","153.5","12.80","10.59%"
"新建系统","13","B","NT","11","4.84","5","15.00","12247.26","12975.00","10008","94.80","126.1","10.51","148.4","12.36","11.08%"
"新建系统","13","C","NSW","11","4.84","3.3","4.73","5308.97","4094.37","7778","60.31","55.5","4.62","62.5","5.21","23.79%"
"新建系统","13","C","VIC","11","4.84","3.3","4.73","5308.97","4094.37","6778","55.89","59.7","4.97","67.8","5.65","22.26%"
"新建系统","13","C","QLD","11","4.84","3.3","4.73","5308.97","4094.37","7270","61.56","54.4","4.54","61.1","5.09","24.22%"
"新建系统","13","C","SA","11","4.84","3.3","4.73","5308.97","4094.37","7129","57.10","58.5","4.87","66.4","5.53","22.68%"
"新建系统","13","C","WA","11","4.84","3.3","4.73","5308.97","4094.37","7634","62.86","53.4","4.45","59.9","4.99","24.67%"
"新建系统","13","C","TAS","11","4.84","3.3","4.73","5308.97","4094.37","10148","69.96","48.1","4.01","53.5","4.46","27.13%"
"新建系统","13","C","ACT","11","4.84","3.3","4.73","5308.97","4094.37","8632","59.52","56.1","4.68","63.5","5.29","23.52%"
"新建系统","13","C","NT","11","4.84","3.3","4.73","5308.97","4094.37","10008","72.82","46.4","3.86","51.1","4.26","28.11%"
"新建系统","14","A","NSW","12","5.28","9.6","22.22","18273.96","19220.30","7778","82.00","181.8","15.15","N/A","N/A","4.33%"
"新建系统","14","A","VIC","12","5.28","9.6","22.22","18273.96","19220.30","6778","74.53","193.8","16.15","N/A","N/A","3.29%"
"新建系统","14","A","QLD","12","5.28","9.6","22.22","18273.96","19220.30","7270","82.91","180.6","15.05","N/A","N/A","4.45%"
"新建系统","14","A","SA","12","5.28","9.6","22.22","18273.96","19220.30","7129","77.61","188.8","15.73","N/A","N/A","3.72%"
"新建系统","14","A","WA","12","5.28","9.6","22.22","18273.96","19220.30","7634","80.72","183.8","15.32","N/A","N/A","4.15%"
"新建系统","14","A","TAS","12","5.28","9.6","22.22","18273.96","19220.30","10148","94.46","165.3","13.77","216.7","18.06","5.98%"
"新建系统","14","A","ACT","12","5.28","9.6","22.22","18273.96","19220.30","8632","87.30","174.5","14.54","235.5","19.63","5.04%"
"新建系统","14","A","NT","12","5.28","9.6","22.22","18273.96","19220.30","10008","94.50","165.2","13.77","216.6","18.05","5.98%"
"新建系统","14","B","NSW","12","5.28","5","14.82","12234.06","12819.30","7778","82.00","128.8","10.74","153.2","12.77","10.60%"
"新建系统","14","B","VIC","12","5.28","5","14.82","12234.06","12819.30","6778","74.53","137.8","11.48","167.7","13.97","9.28%"
"新建系统","14","B","QLD","12","5.28","5","14.82","12234.06","12819.30","7270","82.91","127.8","10.65","151.6","12.63","10.76%"
"新建系统","14","B","SA","12","5.28","5","14.82","12234.06","12819.30","7129","77.61","133.7","11.14","161.3","13.45","9.83%"
"新建系统","14","B","WA","12","5.28","5","14.82","12234.06","12819.30","7634","80.72","130.3","10.86","155.5","12.96","10.37%"
"新建系统","14","B","TAS","12","5.28","5","14.82","12234.06","12819.30","10148","94.14","114.0","9.50","134.1","11.17","12.68%"
"新建系统","14","B","ACT","12","5.28","5","14.82","12234.06","12819.30","8632","86.75","123.4","10.29","145.0","12.09","11.42%"
"新建系统","14","B","NT","12","5.28","5","14.82","12234.06","12819.30","10008","94.50","112.9","9.41","133.6","11.13","12.74%"
"新建系统","14","C","NSW","12","5.28","3.6","5.16","5773.87","4466.58","7778","57.33","58.1","4.84","65.9","5.50","22.82%"
"新建系统","14","C","VIC","12","5.28","3.6","5.16","5773.87","4466.58","6778","53.29","62.2","5.18","71.3","5.94","21.41%"
"新建系统","14","C","QLD","12","5.28","3.6","5.16","5773.87","4466.58","7270","58.44","57.1","4.76","64.3","5.36","23.21%"
"新建系统","14","C","SA","12","5.28","3.6","5.16","5773.87","4466.58","7129","54.37","61.0","5.08","69.7","5.81","21.79%"
"新建系统","14","C","WA","12","5.28","3.6","5.16","5773.87","4466.58","7634","59.76","55.8","4.65","63.0","5.25","23.67%"
"新建系统","14","C","TAS","12","5.28","3.6","5.16","5773.87","4466.58","10148","66.79","50.1","4.18","55.9","4.66","26.10%"
"新建系统","14","C","ACT","12","5.28","3.6","5.16","5773.87","4466.58","8632","56.67","58.7","4.90","66.7","5.56","22.59%"
"新建系统","14","C","NT","12","5.28","3.6","5.16","5773.87","4466.58","10008","69.66","48.2","4.02","53.6","4.47","27.10%"
"新建系统","15","A","NSW","13","5.72","9.6","22.22","18393.03","19220.30","7778","77.80","176.8","14.73","N/A","N/A","4.80%"
"新建系统","15","A","VIC","13","5.72","9.6","22.22","18393.03","19220.30","6778","69.91","189.7","15.81","N/A","N/A","3.64%"
"新建系统","15","A","QLD","13","5.72","9.6","22.22","18393.03","19220.30","7270","77.43","177.5","14.79","N/A","N/A","4.75%"
"新建系统","15","A","SA","13","5.72","9.6","22.22","18393.03","19220.30","7129","73.46","183.7","15.30","N/A","N/A","4.17%"
"新建系统","15","A","WA","13","5.72","9.6","22.22","18393.03","19220.30","7634","76.61","178.7","14.89","N/A","N/A","4.63%"
"新建系统","15","A","TAS","13","5.72","9.6","22.22","18393.03","19220.30","10148","92.24","157.0","13.09","202.1","16.84","6.83%"
"新建系统","15","A","ACT","13","5.72","9.6","22.22","18393.03","19220.30","8632","82.69","169.5","14.12","225.9","18.83","5.50%"
"新建系统","15","A","NT","13","5.72","9.6","22.22","18393.03","19220.30","10008","91.70","157.6","13.14","203.3","16.94","6.75%"
"新建系统","15","B","NSW","13","5.72","5","14.82","12353.13","12819.30","7778","77.80","125.0","10.42","147.3","12.28","11.17%"
"新建系统","15","B","VIC","13","5.72","5","14.82","12353.13","12819.30","6778","69.91","134.7","11.22","162.9","13.58","9.68%"
"新建系统","15","B","QLD","13","5.72","5","14.82","12353.13","12819.30","7270","77.43","125.4","10.45","147.8","12.32","11.10%"
"新建系统","15","B","SA","13","5.72","5","14.82","12353.13","12819.30","7129","73.46","130.2","10.85","155.6","12.97","10.35%"
"新建系统","15","B","WA","13","5.72","5","14.82","12353.13","12819.30","7634","76.61","126.5","10.55","149.6","12.47","10.95%"
"新建系统","15","B","TAS","13","5.72","5","14.82","12353.13","12819.30","10148","90.33","106.8","8.90","128.5","10.71","13.46%"
"新建系统","15","B","ACT","13","5.72","5","14.82","12353.13","12819.30","8632","82.19","120.3","10.02","140.2","11.68","11.98%"
"新建系统","15","B","NT","13","5.72","5","14.82","12353.13","12819.30","10008","90.95","105.9","8.82","127.6","10.64","13.57%"
"新建系统","15","C","NSW","13","5.72","3.9","5.59","6277.78","4838.80","7778","54.80","60.7","5.06","69.4","5.78","21.87%"
"新建系统","15","C","VIC","13","5.72","3.9","5.59","6277.78","4838.80","6778","51.04","65.1","5.43","74.8","6.24","20.55%"
"新建系统","15","C","QLD","13","5.72","3.9","5.59","6277.78","4838.80","7270","55.75","59.9","4.99","68.2","5.68","22.20%"
"新建系统","15","C","SA","13","5.72","3.9","5.59","6277.78","4838.80","7129","52.03","63.9","5.32","73.3","6.11","20.90%"
"新建系统","15","C","WA","13","5.72","3.9","5.59","6277.78","4838.80","7634","57.08","58.5","4.88","66.5","5.54","22.66%"
"新建系统","15","C","TAS","13","5.72","3.9","5.59","6277.78","4838.80","10148","63.94","52.6","4.38","58.9","4.91","25.04%"
"新建系统","15","C","ACT","13","5.72","3.9","5.59","6277.78","4838.80","8632","54.24","61.3","5.11","70.2","5.85","21.67%"
"新建系统","15","C","NT","13","5.72","3.9","5.59","6277.78","4838.80","10008","66.56","50.5","4.21","56.3","4.69","25.94%"
"新建系统","16","A","NSW","14","6.16","9.6","22.22","18512.10","19220.30","7778","74.03","172.2","14.35","231.0","19.25","5.24%"
"新建系统","16","A","VIC","14","6.16","9.6","22.22","18512.10","19220.30","6778","65.90","185.9","15.49","N/A","N/A","3.97%"
"新建系统","16","A","QLD","14","6.16","9.6","22.22","18512.10","19220.30","7270","72.43","174.7","14.56","236.3","19.69","4.99%"
"新建系统","16","A","SA","14","6.16","9.6","22.22","18512.10","19220.30","7129","69.19","180.1","15.00","N/A","N/A","4.49%"
"新建系统","16","A","WA","14","6.16","9.6","22.22","18512.10","19220.30","7634","72.58","174.6","14.55","235.7","19.65","5.02%"
"新建系统","16","A","TAS","14","6.16","9.6","22.22","18512.10","19220.30","10148","88.02","153.0","12.75","193.9","16.16","7.31%"
"新建系统","16","A","ACT","14","6.16","9.6","22.22","18512.10","19220.30","8632","78.74","165.2","13.77","217.0","18.09","5.95%"
"新建系统","16","A","NT","14","6.16","9.6","22.22","18512.10","19220.30","10008","87.31","153.9","12.83","195.5","16.29","7.21%"
"新建系统","16","B","NSW","14","6.16","5","14.82","12472.20","12819.30","7778","74.03","121.7","10.14","142.6","11.88","11.69%"
"新建系统","16","B","VIC","14","6.16","5","14.82","12472.20","12819.30","6778","65.90","132.0","11.00","158.5","13.21","10.07%"
"新建系统","16","B","QLD","14","6.16","5","14.82","12472.20","12819.30","7270","72.43","123.4","10.29","145.3","12.10","11.37%"
"新建系统","16","B","SA","14","6.16","5","14.82","12472.20","12819.30","7129","69.19","127.6","10.64","151.6","12.63","10.73%"
"新建系统","16","B","WA","14","6.16","5","14.82","12472.20","12819.30","7634","72.58","123.5","10.29","145.1","12.09","11.40%"
"新建系统","16","B","TAS","14","6.16","5","14.82","12472.20","12819.30","10148","86.03","102.0","8.50","123.9","10.33","14.02%"
"新建系统","16","B","ACT","14","6.16","5","14.82","12472.20","12819.30","8632","78.07","115.4","9.62","135.7","11.30","12.48%"
"新建系统","16","B","NT","14","6.16","5","14.82","12472.20","12819.30","10008","86.56","100.8","8.40","123.2","10.26","14.12%"
"新建系统","16","C","NSW","14","6.16","4.2","6.02","6742.69","5211.02","7778","52.62","63.0","5.25","72.3","6.02","21.16%"
"新建系统","16","C","VIC","14","6.16","4.2","6.02","6742.69","5211.02","6778","49.10","67.2","5.60","77.9","6.49","19.93%"
"新建系统","16","C","QLD","14","6.16","4.2","6.02","6742.69","5211.02","7270","53.43","61.9","5.16","71.2","5.93","21.44%"
"新建系统","16","C","SA","14","6.16","4.2","6.02","6742.69","5211.02","7129","50.00","66.2","5.52","76.4","6.37","20.24%"
"新建系统","16","C","WA","14","6.16","4.2","6.02","6742.69","5211.02","7634","54.74","60.7","5.06","69.2","5.77","21.90%"
"新建系统","16","C","TAS","14","6.16","4.2","6.02","6742.69","5211.02","10148","61.31","54.6","4.55","61.3","5.11","24.19%"
