项目类型,屋顶理论最大面板数量,方案,州领地,实际面板数量,光伏容量kW,逆变器功率kW,电池标称容量kWh,总投资成本AUD,电池更换成本AUD,年度用电量kWh,自用率百分比,回本周期月数,回本周期年数,贴现回本周期月数,贴现回本周期年数,IRR_20年
"新建系统","38","A","ACT","34","14.96","9.3","28.04","38430.70","24254.60","8632","36.44","192.7","16.06","N/A","N/A","3.12%"
"新建系统","38","A","NT","34","14.96","9.3","28.04","38430.70","24254.60","10008","42.09","177.8","14.82","N/A","N/A","4.32%"
"新建系统","38","B","NSW","34","14.96","10","22.22","33108.57","19220.30","7778","33.34","173.9","14.50","N/A","N/A","4.61%"
"新建系统","38","B","VIC","34","14.96","10","22.22","33108.57","19220.30","6778","29.11","186.5","15.54","N/A","N/A","3.56%"
"新建系统","38","B","QLD","34","14.96","10","22.22","33108.57","19220.30","7270","31.11","180.3","15.02","N/A","N/A","4.06%"
"新建系统","38","B","SA","34","14.96","10","22.22","33108.57","19220.30","7129","30.71","181.4","15.12","N/A","N/A","3.97%"
"新建系统","38","B","WA","34","14.96","10","22.22","33108.57","19220.30","7634","32.57","176.0","14.66","N/A","N/A","4.42%"
"新建系统","38","B","TAS","34","14.96","10","22.22","33108.57","19220.30","10148","42.61","151.4","12.62","199.4","16.62","6.76%"
"新建系统","38","B","ACT","34","14.96","10","22.22","33108.57","19220.30","8632","36.44","165.6","13.80","227.4","18.95","5.35%"
"新建系统","38","B","NT","34","14.96","10","22.22","33108.57","19220.30","10008","42.09","152.5","12.71","201.5","16.79","6.64%"
"新建系统","38","C","NSW","34","14.96","10","14.63","25887.10","12655.32","7778","32.78","134.9","11.24","171.6","14.30","8.45%"
"新建系统","38","C","VIC","34","14.96","10","14.63","25887.10","12655.32","6778","29.11","143.8","11.99","187.3","15.61","7.41%"
"新建系统","38","C","QLD","34","14.96","10","14.63","25887.10","12655.32","7270","31.11","138.9","11.58","178.5","14.88","7.98%"
"新建系统","38","C","SA","34","14.96","10","14.63","25887.10","12655.32","7129","30.47","140.3","11.69","181.1","15.09","7.80%"
"新建系统","38","C","WA","34","14.96","10","14.63","25887.10","12655.32","7634","32.38","135.9","11.32","173.2","14.44","8.34%"
"新建系统","38","C","TAS","34","14.96","10","14.63","25887.10","12655.32","10148","39.14","121.9","10.16","149.8","12.49","10.18%"
"新建系统","38","C","ACT","34","14.96","10","14.63","25887.10","12655.32","8632","34.57","131.1","10.92","164.8","13.74","8.94%"
"新建系统","38","C","NT","34","14.96","10","14.63","25887.10","12655.32","10008","39.87","120.6","10.05","147.6","12.30","10.37%"
"新建系统","39","A","NSW","35","15.40","9.3","28.04","38692.06","24254.60","7778","32.43","200.7","16.73","N/A","N/A","2.52%"
"新建系统","39","A","VIC","35","15.40","9.3","28.04","38692.06","24254.60","6778","28.32","214.8","17.90","N/A","N/A","1.55%"
"新建系统","39","A","QLD","35","15.40","9.3","28.04","38692.06","24254.60","7270","30.27","207.6","17.30","N/A","N/A","2.01%"
"新建系统","39","A","SA","35","15.40","9.3","28.04","38692.06","24254.60","7129","29.87","209.3","17.44","N/A","N/A","1.92%"
"新建系统","39","A","WA","35","15.40","9.3","28.04","38692.06","24254.60","7634","31.68","203.2","16.94","N/A","N/A","2.34%"
"新建系统","39","A","TAS","35","15.40","9.3","28.04","38692.06","24254.60","10148","41.45","175.6","14.64","N/A","N/A","4.50%"
"新建系统","39","A","ACT","35","15.40","9.3","28.04","38692.06","24254.60","8632","35.46","191.6","15.97","N/A","N/A","3.20%"
"新建系统","39","A","NT","35","15.40","9.3","28.04","38692.06","24254.60","10008","40.95","176.9","14.74","N/A","N/A","4.39%"
"新建系统","39","B","NSW","35","15.40","10","22.22","33369.93","19220.30","7778","32.43","173.0","14.42","N/A","N/A","4.69%"
"新建系统","39","B","VIC","35","15.40","10","22.22","33369.93","19220.30","6778","28.32","185.4","15.45","N/A","N/A","3.65%"
"新建系统","39","B","QLD","35","15.40","10","22.22","33369.93","19220.30","7270","30.27","179.3","14.94","N/A","N/A","4.15%"
"新建系统","39","B","SA","35","15.40","10","22.22","33369.93","19220.30","7129","29.87","180.4","15.03","N/A","N/A","4.05%"
"新建系统","39","B","WA","35","15.40","10","22.22","33369.93","19220.30","7634","31.68","175.0","14.58","N/A","N/A","4.50%"
"新建系统","39","B","TAS","35","15.40","10","22.22","33369.93","19220.30","10148","41.45","150.8","12.57","198.4","16.53","6.82%"
"新建系统","39","B","ACT","35","15.40","10","22.22","33369.93","19220.30","8632","35.46","164.7","13.73","225.7","18.81","5.42%"
"新建系统","39","B","NT","35","15.40","10","22.22","33369.93","19220.30","10008","40.95","151.8","12.65","200.3","16.69","6.71%"
"新建系统","39","C","NSW","35","15.40","10.3","15.06","26650.29","13027.54","7778","32.00","136.8","11.40","174.7","14.56","8.23%"
"新建系统","39","C","VIC","35","15.40","10.3","15.06","26650.29","13027.54","6778","28.32","145.8","12.15","191.2","15.93","7.18%"
"新建系统","39","C","QLD","35","15.40","10.3","15.06","26650.29","13027.54","7270","30.27","141.0","11.75","181.8","15.15","7.74%"
"新建系统","39","C","SA","35","15.40","10.3","15.06","26650.29","13027.54","7129","29.74","142.2","11.85","184.5","15.37","7.59%"
"新建系统","39","C","WA","35","15.40","10.3","15.06","26650.29","13027.54","7634","31.60","137.8","11.48","176.3","14.69","8.12%"
"新建系统","39","C","TAS","35","15.40","10.3","15.06","26650.29","13027.54","10148","38.60","122.9","10.24","151.5","12.62","10.03%"
"新建系统","39","C","ACT","35","15.40","10.3","15.06","26650.29","13027.54","8632","33.94","132.4","11.03","167.2","13.93","8.77%"
"新建系统","39","C","NT","35","15.40","10.3","15.06","26650.29","13027.54","10008","39.13","121.9","10.16","149.9","12.49","10.17%"
"新建系统","40","A","NSW","36","15.84","9.3","28.04","38953.42","24254.60","7778","31.56","199.5","16.63","N/A","N/A","2.60%"
"新建系统","40","A","VIC","36","15.84","9.3","28.04","38953.42","24254.60","6778","27.57","213.3","17.78","N/A","N/A","1.64%"
"新建系统","40","A","QLD","36","15.84","9.3","28.04","38953.42","24254.60","7270","29.47","206.3","17.19","N/A","N/A","2.10%"
"新建系统","40","A","SA","36","15.84","9.3","28.04","38953.42","24254.60","7129","29.08","208.0","17.33","N/A","N/A","2.01%"
"新建系统","40","A","WA","36","15.84","9.3","28.04","38953.42","24254.60","7634","30.83","202.0","16.83","N/A","N/A","2.43%"
"新建系统","40","A","TAS","36","15.84","9.3","28.04","38953.42","24254.60","10148","40.35","174.8","14.57","N/A","N/A","4.57%"
"新建系统","40","A","ACT","36","15.84","9.3","28.04","38953.42","24254.60","8632","34.53","190.5","15.88","N/A","N/A","3.28%"
"新建系统","40","A","NT","36","15.84","9.3","28.04","38953.42","24254.60","10008","39.87","176.0","14.66","N/A","N/A","4.46%"
"新建系统","40","B","NSW","36","15.84","10","22.22","33631.29","19220.30","7778","31.56","172.0","14.34","N/A","N/A","4.76%"
"新建系统","40","B","VIC","36","15.84","10","22.22","33631.29","19220.30","6778","27.57","184.2","15.35","N/A","N/A","3.74%"
"新建系统","40","B","QLD","36","15.84","10","22.22","33631.29","19220.30","7270","29.47","178.3","14.86","N/A","N/A","4.23%"
"新建系统","40","B","SA","36","15.84","10","22.22","33631.29","19220.30","7129","29.08","179.4","14.95","N/A","N/A","4.13%"
"新建系统","40","B","WA","36","15.84","10","22.22","33631.29","19220.30","7634","30.83","174.1","14.51","N/A","N/A","4.58%"
"新建系统","40","B","TAS","36","15.84","10","22.22","33631.29","19220.30","10148","40.35","150.2","12.52","197.3","16.44","6.88%"
"新建系统","40","B","ACT","36","15.84","10","22.22","33631.29","19220.30","8632","34.53","163.9","13.65","224.0","18.67","5.50%"
"新建系统","40","B","NT","36","15.84","10","22.22","33631.29","19220.30","10008","39.87","151.2","12.60","199.2","16.60","6.77%"
"新建系统","40","C","NSW","36","15.84","10.6","15.49","27413.49","13399.75","7778","31.25","138.6","11.55","177.8","14.82","8.02%"
"新建系统","40","C","VIC","36","15.84","10.6","15.49","27413.49","13399.75","6778","27.57","147.9","12.33","194.8","16.23","6.97%"
"新建系统","40","C","QLD","36","15.84","10.6","15.49","27413.49","13399.75","7270","29.47","143.0","11.92","185.6","15.46","7.51%"
"新建系统","40","C","SA","36","15.84","10.6","15.49","27413.49","13399.75","7129","29.04","144.0","12.00","187.6","15.63","7.39%"
"新建系统","40","C","WA","36","15.84","10.6","15.49","27413.49","13399.75","7634","30.83","139.5","11.62","179.7","14.97","7.90%"
"新建系统","40","C","TAS","36","15.84","10.6","15.49","27413.49","13399.75","10148","37.95","124.2","10.35","153.5","12.79","9.86%"
"新建系统","40","C","ACT","36","15.84","10.6","15.49","27413.49","13399.75","8632","33.34","133.6","11.14","169.3","14.11","8.60%"
"新建系统","40","C","NT","36","15.84","10.6","15.49","27413.49","13399.75","10008","38.39","123.3","10.28","152.0","12.67","9.97%"
"新建系统","41","A","NSW","36","15.84","9.3","28.04","38953.42","24254.60","7778","31.56","199.5","16.63","N/A","N/A","2.60%"
"新建系统","41","A","VIC","36","15.84","9.3","28.04","38953.42","24254.60","6778","27.57","213.3","17.78","N/A","N/A","1.64%"
"新建系统","41","A","QLD","36","15.84","9.3","28.04","38953.42","24254.60","7270","29.47","206.3","17.19","N/A","N/A","2.10%"
"新建系统","41","A","SA","36","15.84","9.3","28.04","38953.42","24254.60","7129","29.08","208.0","17.33","N/A","N/A","2.01%"
"新建系统","41","A","WA","36","15.84","9.3","28.04","38953.42","24254.60","7634","30.83","202.0","16.83","N/A","N/A","2.43%"
"新建系统","41","A","TAS","36","15.84","9.3","28.04","38953.42","24254.60","10148","40.35","174.8","14.57","N/A","N/A","4.57%"
"新建系统","41","A","ACT","36","15.84","9.3","28.04","38953.42","24254.60","8632","34.53","190.5","15.88","N/A","N/A","3.28%"
"新建系统","41","A","NT","36","15.84","9.3","28.04","38953.42","24254.60","10008","39.87","176.0","14.66","N/A","N/A","4.46%"
"新建系统","41","B","NSW","36","15.84","10","22.22","33631.29","19220.30","7778","31.56","172.0","14.34","N/A","N/A","4.76%"
"新建系统","41","B","VIC","36","15.84","10","22.22","33631.29","19220.30","6778","27.57","184.2","15.35","N/A","N/A","3.74%"
"新建系统","41","B","QLD","36","15.84","10","22.22","33631.29","19220.30","7270","29.47","178.3","14.86","N/A","N/A","4.23%"
"新建系统","41","B","SA","36","15.84","10","22.22","33631.29","19220.30","7129","29.08","179.4","14.95","N/A","N/A","4.13%"
"新建系统","41","B","WA","36","15.84","10","22.22","33631.29","19220.30","7634","30.83","174.1","14.51","N/A","N/A","4.58%"
"新建系统","41","B","TAS","36","15.84","10","22.22","33631.29","19220.30","10148","40.35","150.2","12.52","197.3","16.44","6.88%"
"新建系统","41","B","ACT","36","15.84","10","22.22","33631.29","19220.30","8632","34.53","163.9","13.65","224.0","18.67","5.50%"
"新建系统","41","B","NT","36","15.84","10","22.22","33631.29","19220.30","10008","39.87","151.2","12.60","199.2","16.60","6.77%"
"新建系统","41","C","NSW","36","15.84","10.6","15.49","27413.49","13399.75","7778","31.25","138.6","11.55","177.8","14.82","8.02%"
"新建系统","41","C","VIC","36","15.84","10.6","15.49","27413.49","13399.75","6778","27.57","147.9","12.33","194.8","16.23","6.97%"
"新建系统","41","C","QLD","36","15.84","10.6","15.49","27413.49","13399.75","7270","29.47","143.0","11.92","185.6","15.46","7.51%"
"新建系统","41","C","SA","36","15.84","10.6","15.49","27413.49","13399.75","7129","29.04","144.0","12.00","187.6","15.63","7.39%"
"新建系统","41","C","WA","36","15.84","10.6","15.49","27413.49","13399.75","7634","30.83","139.5","11.62","179.7","14.97","7.90%"
"新建系统","41","C","TAS","36","15.84","10.6","15.49","27413.49","13399.75","10148","37.95","124.2","10.35","153.5","12.79","9.86%"
"新建系统","41","C","ACT","36","15.84","10.6","15.49","27413.49","13399.75","8632","33.34","133.6","11.14","169.3","14.11","8.60%"
"新建系统","41","C","NT","36","15.84","10.6","15.49","27413.49","13399.75","10008","38.39","123.3","10.28","152.0","12.67","9.97%"
"新建系统","42","A","NSW","37","16.28","9.3","28.04","39214.78","24254.60","7778","30.75","198.5","16.54","N/A","N/A","2.68%"
"新建系统","42","A","VIC","37","16.28","9.3","28.04","39214.78","24254.60","6778","26.86","211.9","17.66","N/A","N/A","1.74%"
"新建系统","42","A","QLD","37","16.28","9.3","28.04","39214.78","24254.60","7270","28.72","205.1","17.09","N/A","N/A","2.19%"
"新建系统","42","A","SA","37","16.28","9.3","28.04","39214.78","24254.60","7129","28.33","206.6","17.21","N/A","N/A","2.10%"
"新建系统","42","A","WA","37","16.28","9.3","28.04","39214.78","24254.60","7634","30.04","200.7","16.73","N/A","N/A","2.51%"
"新建系统","42","A","TAS","37","16.28","9.3","28.04","39214.78","24254.60","10148","39.32","174.1","14.51","N/A","N/A","4.64%"
"新建系统","42","A","ACT","37","16.28","9.3","28.04","39214.78","24254.60","8632","33.65","189.4","15.78","N/A","N/A","3.36%"
"新建系统","42","A","NT","37","16.28","9.3","28.04","39214.78","24254.60","10008","38.84","175.2","14.60","N/A","N/A","4.53%"
"新建系统","42","B","NSW","37","16.28","10","22.22","33892.65","19220.30","7778","30.75","171.0","14.25","239.1","19.93","4.84%"
"新建系统","42","B","VIC","37","16.28","10","22.22","33892.65","19220.30","6778","26.86","183.0","15.25","N/A","N/A","3.82%"
"新建系统","42","B","QLD","37","16.28","10","22.22","33892.65","19220.30","7270","28.72","177.2","14.77","N/A","N/A","4.31%"
"新建系统","42","B","SA","37","16.28","10","22.22","33892.65","19220.30","7129","28.33","178.3","14.86","N/A","N/A","4.21%"
"新建系统","42","B","WA","37","16.28","10","22.22","33892.65","19220.30","7634","30.04","173.2","14.44","N/A","N/A","4.66%"
"新建系统","42","B","TAS","37","16.28","10","22.22","33892.65","19220.30","10148","39.32","149.6","12.47","196.2","16.35","6.94%"
"新建系统","42","B","ACT","37","16.28","10","22.22","33892.65","19220.30","8632","33.65","163.1","13.59","222.5","18.55","5.57%"
"新建系统","42","B","NT","37","16.28","10","22.22","33892.65","19220.30","10008","38.84","150.6","12.55","198.1","16.51","6.83%"
"新建系统","42","C","NSW","37","16.28","10.9","15.92","28176.69","13771.97","7778","30.53","140.2","11.68","180.8","15.07","7.82%"
"新建系统","42","C","VIC","37","16.28","10.9","15.92","28176.69","13771.97","6778","26.86","149.9","12.49","198.6","16.55","6.76%"
"新建系统","42","C","QLD","37","16.28","10.9","15.92","28176.69","13771.97","7270","28.72","144.8","12.06","189.3","15.78","7.30%"
"新建系统","42","C","SA","37","16.28","10.9","15.92","28176.69","13771.97","7129","28.33","145.8","12.15","191.1","15.93","7.19%"
"新建系统","42","C","WA","37","16.28","10.9","15.92","28176.69","13771.97","7634","30.04","141.5","11.79","183.1","15.26","7.68%"
"新建系统","42","C","TAS","37","16.28","10.9","15.92","28176.69","13771.97","10148","37.31","125.5","10.46","155.5","12.96","9.68%"
"新建系统","42","C","ACT","37","16.28","10.9","15.92","28176.69","13771.97","8632","32.67","135.1","11.26","172.0","14.33","8.42%"
"新建系统","42","C","NT","37","16.28","10.9","15.92","28176.69","13771.97","10008","37.68","124.8","10.40","154.3","12.86","9.78%"
"新建系统","43","A","NSW","38","16.72","9.3","28.04","39476.14","24254.60","7778","29.97","197.4","16.45","N/A","N/A","2.76%"
"新建系统","43","A","VIC","38","16.72","9.3","28.04","39476.14","24254.60","6778","26.19","210.6","17.55","N/A","N/A","1.83%"
"新建系统","43","A","QLD","38","16.72","9.3","28.04","39476.14","24254.60","7270","28.00","204.0","17.00","N/A","N/A","2.28%"
"新建系统","43","A","SA","38","16.72","9.3","28.04","39476.14","24254.60","7129","27.62","205.3","17.11","N/A","N/A","2.18%"
"新建系统","43","A","WA","38","16.72","9.3","28.04","39476.14","24254.60","7634","29.28","199.6","16.63","N/A","N/A","2.60%"
"新建系统","43","A","TAS","38","16.72","9.3","28.04","39476.14","24254.60","10148","38.34","173.3","14.44","N/A","N/A","4.71%"
"新建系统","43","A","ACT","38","16.72","9.3","28.04","39476.14","24254.60","8632","32.82","188.3","15.69","N/A","N/A","3.44%"
"新建系统","43","A","NT","38","16.72","9.3","28.04","39476.14","24254.60","10008","37.87","174.4","14.53","N/A","N/A","4.60%"
"新建系统","43","B","NSW","38","16.72","10","22.22","34154.01","19220.30","7778","29.97","170.1","14.18","237.3","19.77","4.91%"
"新建系统","43","B","VIC","38","16.72","10","22.22","34154.01","19220.30","6778","26.19","181.9","15.16","N/A","N/A","3.91%"
"新建系统","43","B","QLD","38","16.72","10","22.22","34154.01","19220.30","7270","28.00","176.2","14.69","N/A","N/A","4.39%"
"新建系统","43","B","SA","38","16.72","10","22.22","34154.01","19220.30","7129","27.62","177.3","14.77","N/A","N/A","4.29%"
"新建系统","43","B","WA","38","16.72","10","22.22","34154.01","19220.30","7634","29.28","172.3","14.36","N/A","N/A","4.73%"
"新建系统","43","B","TAS","38","16.72","10","22.22","34154.01","19220.30","10148","38.34","149.0","12.42","195.0","16.25","7.00%"
"新建系统","43","B","ACT","38","16.72","10","22.22","34154.01","19220.30","8632","32.82","162.3","13.53","221.1","18.42","5.64%"
"新建系统","43","B","NT","38","16.72","10","22.22","34154.01","19220.30","10008","37.87","150.0","12.50","197.1","16.42","6.89%"
"新建系统","43","C","NSW","38","16.72","11.2","16.35","28939.88","14144.19","7778","29.86","141.9","11.83","184.0","15.33","7.62%"
"新建系统","43","C","VIC","38","16.72","11.2","16.35","28939.88","14144.19","6778","26.19","151.7","12.64","202.2","16.85","6.56%"
